fuente,id,lon,lat,taxon,clase,max_ma,formacion,era
PBDB,3.71456832972345e-318,-74.885002,-15.355556,Piscoacritia collapsa,Gastropoda,11.63,Pisco,Cenozoico
PBDB,3.71457327037991e-318,-74.716667,-15.573611,Piscoacritia collapsa,Gastropoda,5.333,Pisco,Cenozoico
PBDB,3.71457821103637e-318,-75.309441,-14.973056,Piscoacritia collapsa,Gastropoda,5.333,Pisco,Cenozoico
PBDB,3.71458315169283e-318,-74.716667,-15.573611,Chlamys,Bivalvia,5.333,Pisco,Cenozoico
PBDB,3.71458809234929e-318,-74.716667,-15.573611,Choromytilus,Bivalvia,5.333,Pisco,Cenozoico
PBDB,3.71459303300574e-318,-74.885002,-15.355556,Concholepas kieneri,Gastropoda,11.63,Pisco,Cenozoico
PBDB,3.7145979736622e-318,-74.885002,-15.355556,Herminespina philippi,Gastropoda,11.63,Pisco,Cenozoico
PBDB,3.71460291431866e-318,-74.885002,-15.355556,Herminespina saskiae,Gastropoda,11.63,Pisco,Cenozoico
PBDB,3.71460785497512e-318,-74.885002,-15.355556,Acanthina,Gastropoda,11.63,Pisco,Cenozoico
PBDB,3.71461279563158e-318,-74.868332,-15.449167,Xanthochorus stephanicus,Gastropoda,11.63,Pisco,Cenozoico
PBDB,3.71461773628804e-318,-74.723892,-15.571389,Xanthochorus ochuroma,Gastropoda,5.333,Pisco,Cenozoico
PBDB,3.71463255825741e-318,-75.133331,-15.35,Xanthochorus buxeus,Gastropoda,0.774,"",Cenozoico
PBDB,3.71463749891387e-318,-76.115829,-14.195,Acanthina katzi,Gastropoda,20.45,Chilcatay,Cenozoico
PBDB,3.71464243957033e-318,-76.115829,-14.195,Carhuaspina comotrana,Gastropoda,20.45,Chilcatay,Cenozoico
PBDB,3.71464738022679e-318,-70.488892,-17.779722,Muregina marijkeae,Gastropoda,3.6,Taime,Cenozoico
PBDB,3.71465232088325e-318,-74.723892,-15.571389,Muregina carlosmithi,Gastropoda,5.333,Pisco,Cenozoico
PBDB,3.7146572615397e-318,-74.72139,-15.578611,Muregina carlosmithi,Gastropoda,5.333,Pisco,Cenozoico
PBDB,3.71466220219616e-318,-75.488892,-14.679167,Muregina carlosmithi,Gastropoda,11.63,Pisco,Cenozoico
PBDB,3.71466714285262e-318,-74.723892,-15.571389,Muregina carlosmithi,Gastropoda,5.333,Pisco,Cenozoico
PBDB,3.71467702416554e-318,-74.530556,-15.663611,Eupleura urbinai,Gastropoda,5.333,Pisco,Cenozoico
PBDB,3.714681964822e-318,-75.133331,-15.35,Crassilabrum crassilabrum,Gastropoda,0.774,"",Cenozoico
PBDB,3.71468690547845e-318,-75.05278,-15.383056,Crassilabrum crassilabrum,Gastropoda,0.774,"",Cenozoico
PBDB,3.71469184613491e-318,-75.506386,-14.763333,Tactilispina,Gastropoda,15.98,Pisco,Cenozoico
PBDB,3.71469678679137e-318,-75.51722,-14.738611,Tactilispina,Gastropoda,15.98,Pisco,Cenozoico
PBDB,3.71470172744783e-318,-74.530556,-15.663611,Trophon macharei,Gastropoda,5.333,Pisco,Cenozoico
PBDB,3.71470666810429e-318,-75.669441,-14.593889,Phyllonotus,Gastropoda,23.04,Pisco,Cenozoico
PBDB,3.71471160876075e-318,-81.015556,-4.881667,Thais biserialis,Gastropoda,3.6,"",Cenozoico
PBDB,3.7147165494172e-318,-81.015556,-4.881667,Stramonita chocolata,Gastropoda,3.6,"",Cenozoico
PBDB,3.71472149007366e-318,-81.015556,-4.881667,Stramonita chocolata,Gastropoda,3.6,"",Cenozoico
PBDB,3.71472643073012e-318,-75.053055,-15.383056,Stramonita chocolata,Gastropoda,0.774,"",Cenozoico
PBDB,3.71473137138658e-318,-81.015556,-4.881667,Stramonita chocolata,Gastropoda,3.6,"",Cenozoico
PBDB,3.71473631204304e-318,-75.298332,-14.924722,Mexicardia procera,Bivalvia,3.6,"",Cenozoico
PBDB,3.7147412526995e-318,-75.298332,-14.924722,Amiantis,Bivalvia,3.6,"",Cenozoico
PBDB,3.71474619335596e-318,-75.298332,-14.924722,Concholepas nodosa,Gastropoda,3.6,"",Cenozoico
PBDB,3.71475113401241e-318,-75.298332,-14.924722,Glycymeris ovata,Bivalvia,3.6,"",Cenozoico
PBDB,3.71475607466887e-318,-75.298332,-14.924722,Oliva peruviana,Gastropoda,3.6,"",Cenozoico
PBDB,3.71476101532533e-318,-75.298332,-14.924722,Stramonita huaricanganensis,Gastropoda,3.6,"",Cenozoico
PBDB,3.71476595598179e-318,-74.734718,-15.543611,Xanthochorus buxeus,Gastropoda,3.6,"",Cenozoico
PBDB,3.71477089663825e-318,-74.734718,-15.543611,Polinices,Gastropoda,3.6,"",Cenozoico
PBDB,3.71477583729471e-318,-74.734718,-15.543611,Nassarius,Gastropoda,3.6,"",Cenozoico
PBDB,3.71478077795116e-318,-74.734718,-15.543611,Mitrella,Gastropoda,3.6,"",Cenozoico
PBDB,3.71478571860762e-318,-74.734718,-15.543611,Cancellaria buccinoides,Gastropoda,3.6,"",Cenozoico
PBDB,3.71479065926408e-318,-74.734718,-15.543611,Pitar,Bivalvia,3.6,"",Cenozoico
PBDB,3.71479559992054e-318,-74.734718,-15.543611,Mulinia,Bivalvia,3.6,"",Cenozoico
PBDB,3.71483018451575e-318,-81.015556,-4.881667,Chorus,Gastropoda,3.6,"",Cenozoico
PBDB,3.71483512517221e-318,-81.015556,-4.881667,Herminespina mirabilis,Gastropoda,3.6,"",Cenozoico
PBDB,3.71484006582867e-318,-75.323059,-14.978889,Herminespina philippi,Gastropoda,5.333,Pisco,Cenozoico
PBDB,3.71484500648512e-318,-75.323059,-14.978889,Chorus,Gastropoda,5.333,Pisco,Cenozoico
PBDB,3.71484994714158e-318,-75.51722,-14.738611,Anadara (Rasia) sechurana,Bivalvia,15.98,Pisco,Cenozoico
PBDB,3.71485488779804e-318,-75.51722,-14.738611,Concholepas chirotensis,Gastropoda,15.98,Pisco,Cenozoico
PBDB,3.7148598284545e-318,-75.51722,-14.738611,Concholepas unguis,Gastropoda,15.98,Pisco,Cenozoico
PBDB,3.71486476911096e-318,-75.51722,-14.738611,Turritella (Turritella) infracarinata,Gastropoda,15.98,Pisco,Cenozoico
PBDB,3.71490429436262e-318,-75.298332,-14.924722,Prisogaster mcleani,Gastropoda,3.6,"",Cenozoico
PBDB,3.71495370092721e-318,-75.897781,-14.373611,Tegula masiasi,Gastropoda,20.45,Chilcatay,Cenozoico
PBDB,3.71495864158367e-318,-76.115829,-14.195,Tegula masiasi,Gastropoda,20.45,Chilcatay,Cenozoico
PBDB,3.71496358224013e-318,-75.506111,-14.763889,Tegula masiasi,Gastropoda,15.98,Pisco,Cenozoico
PBDB,3.71496852289658e-318,-75.053055,-15.383056,Tegula tridentata,Gastropoda,0.774,"",Cenozoico
PBDB,3.71497346355304e-318,-74.168053,-15.883056,Agathistoma patagonicum,Gastropoda,3.6,"",Cenozoico
PBDB,3.7149784042095e-318,-74.168053,-15.883056,Prisogaster valenciai,Gastropoda,3.6,"",Cenozoico
PBDB,3.71498334486596e-318,-74.168053,-15.883056,Acanthina triangularis,Gastropoda,3.6,"",Cenozoico
PBDB,3.71498828552242e-318,-74.168053,-15.883056,Chorus giganteus,Gastropoda,3.6,"",Cenozoico
PBDB,3.71499322617888e-318,-74.168053,-15.883056,Concholepas camerata,Gastropoda,3.6,"",Cenozoico
PBDB,3.71499816683533e-318,-74.168053,-15.883056,Xanthochorus xuster,Gastropoda,3.6,"",Cenozoico
PBDB,3.71500310749179e-318,-75.150002,-14.933333,Intistoma pirqua,Gastropoda,11.63,Pisco,Cenozoico
PBDB,3.71500804814825e-318,-75.150002,-14.933333,Chlamys,Bivalvia,11.63,Pisco,Cenozoico
PBDB,3.71501298880471e-318,-75.150002,-14.933333,Panopea abbreviata,Bivalvia,11.63,Pisco,Cenozoico
PBDB,3.71501792946117e-318,-74.868332,-15.449167,Cantallocostoma panistostum,Gastropoda,11.63,Pisco,Cenozoico
PBDB,3.71502287011763e-318,-74.168053,-15.883056,Cantallocostoma quadricostatum,Gastropoda,3.6,"",Cenozoico
PBDB,3.71502781077409e-318,-81.290276,-4.453333,Tegula melaleucos,Gastropoda,0.129,"",Cenozoico
PBDB,3.71503275143054e-318,-74.868332,-15.449167,Chlorostoma quipua,Gastropoda,11.63,Pisco,Cenozoico
PBDB,3.715037692087e-318,-74.530556,-15.663611,Chlorostoma quipua,Gastropoda,5.333,Pisco,Cenozoico
PBDB,3.71504757339992e-318,-75.090553,-15.367222,Chlorostoma luctuosum,Gastropoda,0.129,"",Cenozoico
PBDB,3.71505251405638e-318,-74.246941,-15.865833,Chlorostoma atrum,Gastropoda,0.129,"",Cenozoico
PBDB,3.71505745471284e-318,-74.183334,-15.866667,Concholepas camerata,Gastropoda,3.6,La Planchada,Cenozoico
PBDB,3.71506239536929e-318,-72.833336,-16.416668,Concholepas chirotensis,Gastropoda,15.98,Camana,Cenozoico
PBDB,3.71506733602575e-318,-81.173889,-4.215833,Scalina ferminiana,Gastropoda,3.6,Taime,Cenozoico
PBDB,3.71507227668221e-318,-81.173889,-4.215833,Scalina ferminiana,Gastropoda,3.6,Mancora Tablazo,Cenozoico
PBDB,3.71507721733867e-318,-76.185555,-14.106944,Scalina foosei,Gastropoda,37.71,Otuma,Cenozoico
PBDB,3.71508215799513e-318,-76.116669,-14.183333,Scalina foosei,Gastropoda,37.71,Paracas,Cenozoico
PBDB,3.71508709865159e-318,-76.115829,-14.195,Scalina brophyi,Gastropoda,20.45,Chilcatay,Cenozoico
PBDB,3.71509203930804e-318,-75.513054,-14.761111,Scalina belti,Gastropoda,20.45,Chilcatay,Cenozoico
PBDB,3.7150969799645e-318,-75.900002,-14.35,Scalina isaacsoni,Gastropoda,15.98,Pisco,Cenozoico
PBDB,3.71510192062096e-318,-75.383888,-14.800556,Scalina cheneyi,Gastropoda,11.63,Pisco,Cenozoico
PBDB,3.71510686127742e-318,-74.627502,-15.534722,Scalina cheneyi,Gastropoda,5.333,"",Cenozoico
PBDB,3.71511180193388e-318,-74.868332,-15.449167,Scalina cheneyi,Gastropoda,11.63,Pisco,Cenozoico
PBDB,3.71511674259034e-318,-75.51722,-14.738611,Alora teresmonile,Gastropoda,15.98,Pisco,Cenozoico
PBDB,3.7151216832468e-318,-75.506386,-14.763333,Alora teresmonile,Gastropoda,15.98,Pisco,Cenozoico
PBDB,3.71512662390325e-318,-75.053055,-15.383056,Concholepas concholepas,Gastropoda,0.774,"",Cenozoico
PBDB,3.71513156455971e-318,-74.723892,-15.571389,Concholepas kieneri,Gastropoda,5.333,Pisco,Cenozoico
PBDB,3.71513650521617e-318,-74.72139,-15.578611,Concholepas kieneri,Gastropoda,5.333,Pisco,Cenozoico
PBDB,3.71514144587263e-318,-74.72139,-15.578611,Concholepas kieneri,Gastropoda,5.333,Pisco,Cenozoico
PBDB,3.71515132718555e-318,-75.282776,-14.963056,Concholepas kieneri,Gastropoda,11.63,Pisco,Cenozoico
PBDB,3.715156267842e-318,-74.716667,-15.573611,Concholepas kieneri,Gastropoda,5.333,Pisco,Cenozoico
PBDB,3.71516120849846e-318,-75.501663,-14.775,Concholepas unguis,Gastropoda,15.98,Pisco,Cenozoico
PBDB,3.71699419204453e-318,-75.67083,-14.195,Acanthina katzi,Gastropoda,20.45,Chilcatay,Cenozoico
PBDB,3.71699913270099e-318,-75.67083,-14.195,Tilicrassatella ponderosa,Bivalvia,20.45,Chilcatay,Cenozoico
PBDB,3.71700407335745e-318,-75.67083,-14.195,Incatella hupei,Gastropoda,20.45,Chilcatay,Cenozoico
PBDB,3.71700901401391e-318,-75.67083,-14.195,Matanziella vidali,Bivalvia,20.45,Chilcatay,Cenozoico
PBDB,3.71701395467037e-318,-75.67083,-14.195,Olivancillaria claneophila,Gastropoda,20.45,Chilcatay,Cenozoico
PBDB,3.71701889532683e-318,-75.67083,-14.195,Glycymeris colchaguensis,Bivalvia,20.45,Chilcatay,Cenozoico
PBDB,3.71702383598328e-318,-75.67083,-14.195,Glycymeris (Glycymerita) ibariformis,Bivalvia,20.45,Chilcatay,Cenozoico
PBDB,3.71713747108183e-318,-76.115829,-14.195,Turritella,Gastropoda,15.98,Navidad,Cenozoico
PBDB,3.71714241173829e-318,-76.115829,-14.195,Incatella hupei,Gastropoda,15.98,Navidad,Cenozoico
PBDB,3.71714735239474e-318,-76.115829,-14.195,Olivancillaria claneophila,Gastropoda,15.98,Navidad,Cenozoico
PBDB,3.7171522930512e-318,-76.115829,-14.195,Matanziella vidali,Bivalvia,15.98,Navidad,Cenozoico
PBDB,3.71715723370766e-318,-76.115829,-14.195,Glycymeris (Glycymerita) ibariformis,Bivalvia,15.98,Navidad,Cenozoico
PBDB,3.71716217436412e-318,-76.115829,-14.195,Glycymeris colchaguensis,Bivalvia,15.98,Navidad,Cenozoico
PBDB,3.71716711502058e-318,-76.115829,-14.195,Tilicrassatella ponderosa,Bivalvia,15.98,Navidad,Cenozoico
PBDB,3.71717205567704e-318,-76.115829,-14.195,Matanziella vidali,Bivalvia,15.98,Pisco,Cenozoico
PBDB,3.71717699633349e-318,-76.115829,-14.195,Acanthina obesa,Gastropoda,15.98,Pisco,Cenozoico
PBDB,3.71718193698995e-318,-76.115829,-14.195,Amiantis,Bivalvia,15.98,Pisco,Cenozoico
PBDB,3.71718687764641e-318,-76.115829,-14.195,Chlamys,Bivalvia,15.98,Pisco,Cenozoico
PBDB,3.71719181830287e-318,-76.115829,-14.195,Chlamys,Bivalvia,15.98,Pisco,Cenozoico
PBDB,3.71719675895933e-318,-76.115829,-14.195,Chlamys,Bivalvia,15.98,Pisco,Cenozoico
PBDB,3.71720169961579e-318,-76.115829,-14.195,Chorus,Gastropoda,15.98,Pisco,Cenozoico
PBDB,3.71720664027225e-318,-76.115829,-14.195,Incatella cingulatiformis,Gastropoda,15.98,Pisco,Cenozoico
PBDB,3.7172115809287e-318,-76.115829,-14.195,Incatella chilensis,Gastropoda,15.98,Pisco,Cenozoico
PBDB,3.71721652158516e-318,-76.115829,-14.195,Turritella,Gastropoda,15.98,Pisco,Cenozoico
PBDB,3.71722146224162e-318,-76.115829,-14.195,"","",15.98,Pisco,Cenozoico
PBDB,3.71722640289808e-318,-76.115829,-14.195,Panopea abbreviata,Bivalvia,15.98,Pisco,Cenozoico
PBDB,3.71723134355454e-318,-76.115829,-14.195,Macrocallista,Bivalvia,15.98,Pisco,Cenozoico
PBDB,3.717236284211e-318,-76.115829,-14.195,Herminespina,Gastropoda,15.98,Pisco,Cenozoico
PBDB,3.71724122486745e-318,-76.115829,-14.195,Herminespina mirabilis,Gastropoda,15.98,Pisco,Cenozoico
PBDB,3.71724616552391e-318,-76.115829,-14.195,Fusinus,Gastropoda,15.98,Pisco,Cenozoico
PBDB,3.71725110618037e-318,-76.115829,-14.195,Eurhomalea fuenzalidai,Bivalvia,15.98,Pisco,Cenozoico
PBDB,3.71725604683683e-318,-76.115829,-14.195,Dosinia ponderosa,Bivalvia,15.98,Pisco,Cenozoico
PBDB,3.71726098749329e-318,-76.115829,-14.195,Concholepas nodosa,Gastropoda,15.98,Pisco,Cenozoico
PBDB,3.71726592814975e-318,-76.115829,-14.195,Concholepas kieneri,Gastropoda,15.98,Pisco,Cenozoico
PBDB,3.7172708688062e-318,-76.115829,-14.195,Chorus,Gastropoda,15.98,Pisco,Cenozoico
PBDB,3.71727580946266e-318,-76.115829,-14.195,Chorus,Gastropoda,15.98,Pisco,Cenozoico
PBDB,3.76751734498826e-318,-74.800003,-15.5,Nanosiren,Mammalia,11.63,Pisco,Cenozoico
PBDB,3.79016037353716e-318,-81.304726,-4.653889,Cimomia negritensis,Cephalopoda,48.07,Pale Greda,Cenozoico
PBDB,3.84571805541201e-318,-74.799164,-15.551389,Piscogavialis jugaliperforatus,Reptilia,7.246,Pisco,Cenozoico
PBDB,3.87447761665643e-318,-74.719719,-15.580833,Thalassocnus littoralis,Mammalia,7.246,Pisco,Cenozoico
PBDB,3.87448255731289e-318,-74.690277,-15.557222,Thalassocnus carolomartini,Mammalia,11.63,Pisco,Cenozoico
PBDB,3.87448749796935e-318,-74.508614,-15.672222,Thalassocnus yaucensis,Mammalia,5.333,Pisco,Cenozoico
PBDB,3.87766928072857e-318,-75.566666,-14.783333,Eupodiscus paracaensis,Bacillariophyceae,37.71,Paracas,Cenozoico
PBDB,3.88004573648506e-318,-75.51667,-14.813889,Calocyclas hispida,Polycystinea,37.71,"",Cenozoico
PBDB,3.88005067714152e-318,-75.51667,-14.813889,Calocyclas turris,Polycystinea,37.71,"",Cenozoico
PBDB,3.88005561779798e-318,-75.51667,-14.813889,Carpocanistrum,Polycystinea,37.71,"",Cenozoico
PBDB,3.88006055845444e-318,-75.51667,-14.813889,Centrobotrys,Polycystinea,37.71,"",Cenozoico
PBDB,3.8800654991109e-318,-75.51667,-14.813889,Calocycloma ampulla,Polycystinea,37.71,"",Cenozoico
PBDB,3.88007043976735e-318,-75.51667,-14.813889,Dictyoprora amphora,Polycystinea,37.71,"",Cenozoico
PBDB,3.88007538042381e-318,-75.51667,-14.813889,Dictyoprora mongolfieri,Polycystinea,37.71,"",Cenozoico
PBDB,3.88008526173673e-318,-75.51667,-14.813889,Dictyoprora,Polycystinea,37.71,"",Cenozoico
PBDB,3.88009020239319e-318,-75.51667,-14.813889,Dictyoprora,Polycystinea,37.71,"",Cenozoico
PBDB,3.88009514304965e-318,-75.51667,-14.813889,Eusyringium,Polycystinea,37.71,"",Cenozoico
PBDB,3.8801000837061e-318,-75.51667,-14.813889,Eusyringium,Polycystinea,37.71,"",Cenozoico
PBDB,3.88010502436256e-318,-75.51667,-14.813889,Lithapium,Polycystinea,37.71,"",Cenozoico
PBDB,3.88010996501902e-318,-75.51667,-14.813889,Lithocyclia,Polycystinea,37.71,"",Cenozoico
PBDB,3.88011490567548e-318,-75.51667,-14.813889,Lithocyclia ocellus,Polycystinea,37.71,"",Cenozoico
PBDB,3.88011984633194e-318,-75.51667,-14.813889,Lychnocanoma bellum,Polycystinea,37.71,"",Cenozoico
PBDB,3.8801247869884e-318,-75.51667,-14.813889,Siphocampe,Polycystinea,37.71,"",Cenozoico
PBDB,3.88012972764485e-318,-75.51667,-14.813889,Podocyrtis,Polycystinea,37.71,"",Cenozoico
PBDB,3.88013466830131e-318,-75.51667,-14.813889,Podocyrtis (Podocyrtis) papalis,Polycystinea,37.71,"",Cenozoico
PBDB,3.88013960895777e-318,-75.51667,-14.813889,Theocyrtis,Polycystinea,37.71,"",Cenozoico
PBDB,3.88014454961423e-318,-75.51667,-14.813889,Tholospyris,Polycystinea,37.71,"",Cenozoico
PBDB,3.88156745867425e-318,-76.372498,-13.909722,Epitonium (Acrilla) peruvianum,Gastropoda,48.07,Paracas,Cenozoico
PBDB,3.88157239933071e-318,-76.372498,-13.909722,Cristispira paracasensis,Gastropoda,48.07,Paracas,Cenozoico
PBDB,3.88157733998717e-318,-76.341667,-13.914722,Cristispira paracasensis,Gastropoda,48.07,Paracas,Cenozoico
PBDB,3.88158228064363e-318,-76.316391,-13.897222,Turritella lagunillasensis,Gastropoda,48.07,Paracas,Cenozoico
PBDB,3.88158722130009e-318,-75.908058,-14.567778,Turritella lagunillasensis,Gastropoda,48.07,Paracas,Cenozoico
PBDB,3.88159216195654e-318,-74.959999,-15.143333,Turritella woodsi,Gastropoda,48.07,Paracas,Cenozoico
PBDB,3.881597102613e-318,-76.298615,-13.794167,Turritella woodsi,Gastropoda,48.07,Paracas,Cenozoico
PBDB,3.88160204326946e-318,-76.298615,-13.794167,Turritella woodsi,Gastropoda,48.07,Paracas,Cenozoico
PBDB,3.88160698392592e-318,-76.304726,-13.794167,Turritella woodsi,Gastropoda,48.07,Paracas,Cenozoico
PBDB,3.88161192458238e-318,-76.315277,-13.793333,Turritella woodsi,Gastropoda,48.07,Paracas,Cenozoico
PBDB,3.88161686523884e-318,-76.27639,-13.873056,Turritella woodsi,Gastropoda,48.07,Paracas,Cenozoico
PBDB,3.8816218058953e-318,-76.372498,-13.909722,Cerithiopsis lechuzaensis,Gastropoda,48.07,Paracas,Cenozoico
PBDB,3.88162674655175e-318,-76.372498,-13.909722,Architectonica sullana,Gastropoda,48.07,Paracas,Cenozoico
PBDB,3.88163168720821e-318,-76.372498,-13.909722,Anconia elenensis surensis,Gastropoda,48.07,Paracas,Cenozoico
PBDB,3.88163662786467e-318,-76.372498,-13.909722,Polinices,Gastropoda,48.07,Paracas,Cenozoico
PBDB,3.88164156852113e-318,-76.372498,-13.909722,Ampullina paracasina,Gastropoda,48.07,Paracas,Cenozoico
PBDB,3.88164650917759e-318,-76.372498,-13.909722,Sinum pacificum,Gastropoda,48.07,Paracas,Cenozoico
PBDB,3.88165144983405e-318,-76.372498,-13.909722,Pseudoliva (Buccinorbis) parinasensis samanica,Gastropoda,48.07,Paracas,Cenozoico
PBDB,3.8816563904905e-318,-76.341667,-13.914722,Pseudoliva (Buccinorbis) parinasensis samanica,Gastropoda,48.07,Paracas,Cenozoico
PBDB,3.88166133114696e-318,-76.372498,-13.909722,Pseudoliva monilis,Gastropoda,48.07,Paracas,Cenozoico
PBDB,3.88166627180342e-318,-76.372498,-13.909722,Siphonalia,Gastropoda,48.07,Paracas,Cenozoico
PBDB,3.88167121245988e-318,-76.372498,-13.909722,Siphonalia acuta,Gastropoda,48.07,Paracas,Cenozoico
PBDB,3.88167615311634e-318,-76.372498,-13.909722,Dorsanum lagunitensis,Gastropoda,48.07,Paracas,Cenozoico
PBDB,3.8816810937728e-318,-76.372498,-13.909722,Melongena,Gastropoda,48.07,Paracas,Cenozoico
PBDB,3.88168603442925e-318,-76.372498,-13.909722,Xancus talarensis,Gastropoda,48.07,Paracas,Cenozoico
PBDB,3.88169097508571e-318,-76.286667,-13.876944,Glyptostyla lagunitensis,Gastropoda,48.07,Paracas,Cenozoico
PBDB,3.88170085639863e-318,-76.289444,-13.8625,Glyptostyla lagunitensis,Gastropoda,48.07,Paracas,Cenozoico
PBDB,3.88170579705509e-318,-76.309166,-13.849444,Glyptostyla lagunitensis,Gastropoda,48.07,Paracas,Cenozoico
PBDB,3.88171073771155e-318,-76.320831,-13.840833,Glyptostyla lagunitensis,Gastropoda,48.07,Paracas,Cenozoico
PBDB,3.881715678368e-318,-76.386391,-13.889722,Glyptostyla lagunitensis,Gastropoda,48.07,Paracas,Cenozoico
PBDB,3.88172061902446e-318,-76.27639,-13.873056,Glyptostyla lagunitensis,Gastropoda,48.07,Paracas,Cenozoico
PBDB,3.88172555968092e-318,-76.298615,-13.794167,Glyptostyla lagunitensis,Gastropoda,48.07,Paracas,Cenozoico
PBDB,3.88173050033738e-318,-76.298615,-13.794167,Glyptostyla lagunitensis,Gastropoda,48.07,Paracas,Cenozoico
PBDB,3.88173544099384e-318,-76.304726,-13.794167,Glyptostyla lagunitensis,Gastropoda,48.07,Paracas,Cenozoico
PBDB,3.8817403816503e-318,-76.315277,-13.793333,Glyptostyla lagunitensis,Gastropoda,48.07,Paracas,Cenozoico
PBDB,3.88174532230676e-318,-76.372498,-13.909722,Peruluta mancorensis,Gastropoda,48.07,Paracas,Cenozoico
PBDB,3.88175026296321e-318,-76.372498,-13.909722,Admete (Bonellitia) olssoni,Gastropoda,48.07,Paracas,Cenozoico
PBDB,3.88175520361967e-318,-76.372498,-13.909722,Andicula occidentalis,Gastropoda,48.07,Paracas,Cenozoico
PBDB,3.88176014427613e-318,-76.372498,-13.909722,Andicula olssoni,Gastropoda,48.07,Paracas,Cenozoico
PBDB,3.88176508493259e-318,-76.372498,-13.909722,Eopleurotoma paracasina,Gastropoda,48.07,Paracas,Cenozoico
PBDB,3.88177002558905e-318,-76.372498,-13.909722,Glycymeris arquilloensis,Bivalvia,48.07,Paracas,Cenozoico
PBDB,3.88177496624551e-318,-76.341667,-13.914722,Glycymeris arquilloensis,Bivalvia,48.07,Paracas,Cenozoico
PBDB,3.88177990690196e-318,-76.341667,-13.914722,Arginella icaensis,Bivalvia,48.07,Paracas,Cenozoico
PBDB,3.88178484755842e-318,-76.372498,-13.909722,Arginella icaensis,Bivalvia,48.07,Paracas,Cenozoico
PBDB,3.88178978821488e-318,-76.286667,-13.876944,Ostrea paracasensis,Bivalvia,48.07,Paracas,Cenozoico
PBDB,3.88179472887134e-318,-76.298615,-13.794167,Ostrea,Bivalvia,48.07,Paracas,Cenozoico
PBDB,3.8817996695278e-318,-76.320831,-13.840833,Ostrea paracasensis,Bivalvia,48.07,Paracas,Cenozoico
PBDB,3.88180461018426e-318,-76.298615,-13.794167,Ostrea paracasensis,Bivalvia,48.07,Paracas,Cenozoico
PBDB,3.88180955084071e-318,-76.257225,-13.884722,Ostrea paracasensis,Bivalvia,48.07,Paracas,Cenozoico
PBDB,3.88181449149717e-318,-76.304726,-13.794167,Ostrea pejerreyensis,Bivalvia,48.07,Paracas,Cenozoico
PBDB,3.88181943215363e-318,-76.271385,-13.936944,Ostrea pejerreyensis,Bivalvia,48.07,Paracas,Cenozoico
PBDB,3.88182931346655e-318,-76.372498,-13.909722,Dosinia lechuzaensis,Bivalvia,48.07,Paracas,Cenozoico
PBDB,3.88183425412301e-318,-74.62056,-15.471389,Cardita (Carditamera) newelli,Bivalvia,48.07,Paracas,Cenozoico
PBDB,3.88184413543592e-318,-74.62056,-15.471389,Dosinia coloradoensis,Bivalvia,48.07,Paracas,Cenozoico
PBDB,3.88184907609238e-318,-76.372498,-13.909722,Macrocallista (Costacallista) steinekei,Bivalvia,48.07,Paracas,Cenozoico
PBDB,3.8818589574053e-318,-76.372498,-13.909722,Pitaria (Lamelliconcha) baldryi,Bivalvia,48.07,Paracas,Cenozoico
PBDB,3.88186389806176e-318,-76.372498,-13.909722,Corbula paracasensis,Bivalvia,48.07,Paracas,Cenozoico
PBDB,3.88186883871822e-318,-76.372498,-13.909722,Amotapus arbolensis,Bivalvia,48.07,Paracas,Cenozoico
PBDB,3.88187377937467e-318,-76.341667,-13.914722,Amotapus arbolensis,Bivalvia,48.07,Paracas,Cenozoico
PBDB,3.88941816178667e-318,-74.800003,-15.5,Piscorhynchus aenigmaticus,Mammalia,11.63,Pisco,Cenozoico
PBDB,3.91379042009602e-318,-71.849442,-13.763333,Mammalia,Mammalia,66,Couches Rouges,Mesozoico
PBDB,3.9461418385857e-318,-71.729446,-3.658056,Sotalia fluviatilis,Mammalia,0.0117,"",Cenozoico
PBDB,3.94815762642074e-318,-81.091393,-4.689722,Astrocoenia peruviana,Anthozoa,119.57,Pananga limestone,Mesozoico
PBDB,3.94816256707719e-318,-79.890556,-5.307778,Haimesiastraea conferta,Anthozoa,72.2,Monte Grande,Mesozoico
PBDB,3.94816750773365e-318,-81.303612,-4.646667,Stephanocoenia peruviana,Anthozoa,56,Negritos,Cenozoico
PBDB,3.94817244839011e-318,-81.303612,-4.646667,Haimesiastraea conferta,Anthozoa,56,Negritos,Cenozoico
PBDB,3.94817738904657e-318,-81.303612,-4.646667,Haimesiastraea conferta,Anthozoa,56,Negritos,Cenozoico
PBDB,3.94818232970303e-318,-81.303612,-4.646667,Stephanocoenia peruviana,Anthozoa,48.07,Salina,Cenozoico
PBDB,3.94818727035949e-318,-81.303612,-4.646667,Oculina peruviana,Anthozoa,48.07,Salina,Cenozoico
PBDB,3.94819221101594e-318,-81.303612,-4.646667,Paracyathus peruvianus,Anthozoa,48.07,Salina,Cenozoico
PBDB,3.9481971516724e-318,-81.303612,-4.646667,Haimesiastraea conferta,Anthozoa,48.07,Salina,Cenozoico
PBDB,3.94820209232886e-318,-81.303612,-4.646667,Haimesiastraea conferta,Anthozoa,48.07,Salina,Cenozoico
PBDB,3.94820703298532e-318,-81.303612,-4.646667,Haimesiastraea conferta,Anthozoa,48.07,Salina,Cenozoico
