rep,fold,base_AUC,base_TSS,base_PR,base_Boyce,base_rhoVias,geo_AUC,geo_TSS,geo_PR,geo_Boyce,geo_rhoVias,geotopo0_AUC,geotopo0_TSS,geotopo0_PR,geotopo0_Boyce,geotopo0_rhoVias,geotopo_AUC,geotopo_TSS,geotopo_PR,geotopo_Boyce,geotopo_rhoVias,all_obs_AUC,all_obs_TSS,all_obs_PR,all_obs_Boyce,all_obs_rhoVias,all_neu_AUC,all_neu_TSS,all_neu_PR,all_neu_Boyce,all_neu_rhoVias,all_rand_AUC,all_rand_TSS,all_rand_PR,all_rand_Boyce,all_rand_rhoVias,desp_base,desp_geo,desp_geotopo0,desp_geotopo,desp_all_obs
7,1,0.790370545060902,0.470753126940477,0.0324352361709399,0.883333333333333,-0.325645841908604,0.775051367430201,0.458329024166672,0.0434759136113692,0.766666666666667,-0.161931261216373,0.867912863241114,0.58987443196529,0.0700360044598874,0.939393939393939,-0.368204456394825,0.879314810046885,0.622113561506413,0.0677385732942118,0.878787878787879,-0.373742223332935,0.899379335760891,0.645453234182834,0.0666733726252185,0.938720972283969,-0.640338377578593,0.857009842208774,0.61767465106568,0.0652197265180892,0.733333333333333,-0.0775153947198971,0.902864272080484,0.669093106974104,0.0834522858301923,0.984806980761705,-0.54595965072193,63.728813559322,23.994104642594,33.4119380987472,32.822402358143,37.8187177597642
7,2,0.78693779572132,0.495835477322718,0.0146394942480608,0.883333333333333,-0.349747566414214,0.75521656962955,0.43348543877803,0.0251882430057012,0.781818181818182,-0.133078215443255,0.810845790461399,0.493865834327579,0.0236982628279837,0.911858315520097,-0.310700021561879,0.832686052728631,0.530172291929364,0.0294842218494839,0.881680613267819,-0.336130925920349,0.850230168647933,0.609300107623555,0.0316740515888742,0.76421105019586,-0.569296047810488,0.820132955614237,0.519927321115892,0.0582785733556837,0.8170883606476,-0.169307722425498,0.868861165395828,0.609079974331993,0.0627949833365056,0.826751539404888,-0.620766140479038,61.1484325015995,61.2603966730646,31.4939219449776,28.5668586052463,35.2687140115163
7,3,0.784453407407227,0.460190260976525,0.0330354386440711,0.8,-0.328363973897483,0.737790815306294,0.427995659599095,0.0448286220806291,0.660606060606061,-0.078641168159746,0.866417235973636,0.585135152179941,0.0659826679632403,0.975757575757576,-0.322766677005657,0.873031287339275,0.60527460057786,0.105279308129659,0.930095481830499,-0.358014465927733,0.901756570071282,0.619321894602255,0.0920846460605726,0.966569814451303,-0.603206020196907,0.863983228780596,0.567519441409788,0.0790645772407476,0.960490759014502,-0.115760487365147,0.904736085028708,0.66643798035248,0.0599612179791673,0.957334870310994,-0.558987362176811,55.7295477828187,57.5442704522172,39.6604712424996,35.5334406556417,44.2411824967072
7,4,0.784135032456849,0.456905039678979,0.0085258654731436,0.920510149631295,-0.387227896864604,0.805214142553728,0.539861668440148,0.0287165859978566,0.76969696969697,-0.0643590939754669,0.856056973628543,0.616964312423345,0.0293123612678463,0.729486652416078,-0.215487232991636,0.880258159083431,0.655013824609086,0.0324832943251713,0.963636363636364,-0.227340495906935,0.907483344230629,0.70203672602488,0.0441470275869466,0.867940834616127,-0.525275413136714,0.871131246180605,0.614978440447345,0.0267510513841229,0.857146816588891,0.021529363866053,0.893478083375221,0.652256090941518,0.091287686271173,0.99392091631014,-0.637362121069568,58.5606309562931,59.858692080184,37.5287545185672,25.6325994084785,41.4065067367729
7,5,0.649244891090767,0.268987211008037,0.00331094205248772,0.842424242424242,-0.346109279774834,0.612981843567825,0.205347540666298,0.00316838994894909,0.793939393939394,-0.0700950379983391,0.713762030797537,0.358962515998473,0.00544100328374834,0.85106776115209,-0.212839089022118,0.715119998064416,0.353948483013074,0.00548903139582173,0.984806980761705,-0.232031411158089,0.785214039727322,0.434134679688001,0.0125640250952924,0.903030303030303,-0.578044970818281,0.670974610137459,0.291702324549623,0.00496011200333391,0.938720972283969,-0.0290656412841482,0.911186366851359,0.687929637880404,0.10628381167504,0.954168596442846,-0.595302833895321,63.5662574756059,65.3604028958137,33.7740006295247,21.403840100724,37.0003147623544
8,1,0.790370545060902,0.470753126940477,0.0324352361709399,0.883333333333333,-0.325645841908604,0.763582024536647,0.413869963413552,0.0368524562642069,0.833333333333333,-0.159989175849781,0.865674837135136,0.582590822448631,0.0616524416676392,0.939393939393939,-0.377248954433978,0.878486873088371,0.619626288873552,0.0605755820125957,0.963636363636364,-0.342463666210427,0.898551975761929,0.657249604963006,0.0789022721988111,0.9422535927041,-0.636990392389671,0.834735056567278,0.556115951561361,0.0609231121502516,0.820672483968087,0.0770510470710379,0.899202599887225,0.665430673949311,0.0732432540294791,0.914179247518375,-0.607577583955613,69.7496318114875,27.0692194403535,39.779086892489,37.6141384388807,42.9455081001473
8,2,0.78693779572132,0.495835477322718,0.0146394942480608,0.883333333333333,-0.349747566414214,0.74820030546744,0.405189490965087,0.0294460108437472,0.866666666666667,-0.14012556242187,0.809162798061645,0.486125797045724,0.0245019703794284,0.792697663314836,-0.294332010681581,0.828346712455369,0.517329088705558,0.0316350017598578,0.841479057980364,-0.32280941279355,0.839174958329642,0.587050681081815,0.0303001635434352,0.794137857340517,-0.570568741791111,0.803663583091604,0.491226135748926,0.0369981341176078,0.818558415012563,-0.0496659274135635,0.889876564722137,0.655948163670297,0.0700986542135334,0.936174537267299,-0.621869030380856,62.7479206653871,65.4830454254639,33.7012156110045,29.1586692258477,38.3557261676264
8,3,0.784453407407227,0.460190260976525,0.0330354386440711,0.8,-0.328363973897483,0.732653093288009,0.440972605626515,0.0307277310349542,0.587878787878788,-0.0790897659988691,0.866741748137697,0.582126066208153,0.073077589726332,0.960490759014502,-0.325628804747576,0.880141640579193,0.607966071052785,0.0928685958396871,0.818181818181818,-0.363198327530622,0.900247380133158,0.644762630360841,0.096027242342502,0.951237195977802,-0.617578023768106,0.868621809120463,0.610516583976733,0.088064258177819,0.951515151515151,-0.237213701013696,0.891843065891947,0.654857198275792,0.0820752569167027,0.820672483968087,-0.560512791921452,51.0024879262403,53.1099078003805,31.5966632518659,28.1135665154398,37.3335284648032
8,4,0.784135032456849,0.456905039678979,0.0085258654731436,0.920510149631295,-0.387227896864604,0.804695773131114,0.530648111349,0.0118812396213703,0.781818181818182,-0.0695084124743298,0.859877437468751,0.621987324948826,0.0311928937146231,0.810990686314409,-0.216182268307431,0.883505767020081,0.659049670303372,0.0505020591959394,0.896358126979083,-0.242718358076658,0.909470391405238,0.683983111327633,0.0419278810787246,0.94193566571922,-0.540997753806029,0.880537108498609,0.657893915889967,0.05942101074608,0.76220929164888,-0.146591559794323,0.894211440625388,0.664385073873288,0.129295025513705,0.917937370956898,-0.584325609301061,56.5231679263884,56.5395990798554,31.6135392704568,18.8136707196845,36.411436082813
8,5,0.649244891090767,0.268987211008037,0.00331094205248772,0.842424242424242,-0.346109279774834,0.615214833534322,0.204673076567579,0.00369053748859122,0.721212121212121,-0.0847785286984104,0.698245006899597,0.321739220264044,0.00520891600004503,0.936174537267299,-0.213244796050971,0.710420497510382,0.345588771001904,0.00551663228055868,0.939393939393939,-0.199315230957944,0.778139642612865,0.437512980919272,0.0122599725123164,0.890260452645892,-0.536540236916607,0.678559476805068,0.311986811929723,0.00578583240929243,0.890909090909091,-0.0319199175432429,0.891947401290405,0.656804458340295,0.0798393333839134,0.975627893310567,-0.639211974549126,59.0651558073655,62.9682090022033,33.3175952156122,21.1362920994649,35.3163361661945
9,1,0.790370545060902,0.470753126940477,0.0324352361709399,0.883333333333333,-0.325645841908604,0.773755660514114,0.47199084942149,0.0353457889555553,0.757575757575757,-0.167670818572802,0.869930418677912,0.59376191331327,0.0550543425144143,0.975627893310567,-0.343787673780522,0.885199653247309,0.636627628140914,0.0672657953871557,0.905779260083296,-0.362732699580924,0.906889834621756,0.669775613217855,0.0840551062167339,0.930095481830499,-0.659556883992462,0.860041115580144,0.616468445000249,0.0627574851026936,0.83030303030303,-0.0464603717138139,0.878464123763579,0.612755363209084,0.0772461367174376,0.945139521644611,-0.596190713647065,63.0508474576271,55.6374355195284,32.9108327192336,29.1230655858511,37.243920412675
9,2,0.78693779572132,0.495835477322718,0.0146394942480608,0.883333333333333,-0.349747566414214,0.772724873858031,0.462145157976677,0.0297094762105147,0.733333333333333,-0.130444565082175,0.8186048330704,0.486655433104704,0.0282739416056665,0.826751539404888,-0.315036358892103,0.83817293779635,0.562423546752163,0.0419734682366066,0.887542093772894,-0.342964468933449,0.843803069627351,0.588071314270205,0.0316391531272967,0.801489638010292,-0.564693174239976,0.800173592459189,0.511257122285615,0.0410724928912251,0.806249265914629,-0.0623958364767385,0.902942041920679,0.67985319093603,0.0820450763375508,0.920748824311847,-0.642872796796173,61.9961612284069,62.7159309021113,31.3499680102367,27.9750479846449,36.2603966730646
9,3,0.784453407407227,0.460190260976525,0.0330354386440711,0.8,-0.328363973897483,0.734740349331315,0.428423105443108,0.0297316563338132,0.624242424242424,-0.0814137231859475,0.86780708037671,0.570050186346473,0.0770545411566503,0.975757575757576,-0.33578977005479,0.877947135828865,0.608540080294909,0.09347968519706,0.83030303030303,-0.3602931946218,0.899571027300254,0.622829089596411,0.100856164545769,0.932944172978229,-0.604481856969453,0.85852110523997,0.564510355438,0.0939138077309387,0.915151515151515,-0.211197517592937,0.911267550413007,0.695207683836645,0.113548045924254,0.853674406646746,-0.589008286552846,56.0076101273233,57.0174154836821,39.4263134787063,37.992097175472,45.9534611444461
9,4,0.784135032456849,0.456905039678979,0.0085258654731436,0.920510149631295,-0.387227896864604,0.810589287316829,0.528969073046072,0.0199530242885366,0.842424242424242,-0.0707617733122484,0.871395559031295,0.641549680986996,0.0392220826395932,0.865869755313128,-0.206744091949628,0.882128968432029,0.638033700422644,0.0344959775195832,0.780502314648453,-0.220142767938368,0.91358753947599,0.728032973936232,0.0554235813481351,0.80298537814383,-0.552851287242789,0.873908240492643,0.636005093951787,0.0480255266192958,0.911858315520097,-0.0581540309653532,0.896625070313311,0.659351970684128,0.0780188255809704,0.92358626963378,-0.579920851837879,58.1334209661518,57.9198159710812,31.5313835031219,21.7384160368058,40.2070325336839
9,5,0.649244891090767,0.268987211008037,0.00331094205248772,0.842424242424242,-0.346109279774834,0.624169357092448,0.216603832674183,0.00339828761449043,0.866666666666667,-0.0676360063586097,0.702878243598708,0.33453473666812,0.00522173360337824,0.936174537267299,-0.193754276911121,0.723294103318874,0.346337994321561,0.00607127722945067,0.869304927462492,-0.212333520951242,0.781149176996126,0.419694460423284,0.0177913484460219,0.987878787878788,-0.565027874657779,0.681493232523469,0.333647140826799,0.00880014675990592,0.915151515151515,-0.168453007904503,0.906005738213399,0.689677601809955,0.0587576228949417,0.893003942824715,-0.627617103052634,58.9864652187598,65.2030217186025,33.5851432168713,20.0818382121498,34.6868114573497
10,1,0.790370545060902,0.470753126940477,0.0324352361709399,0.883333333333333,-0.325645841908604,0.770468181041253,0.466934520139134,0.047175938991905,0.766666666666667,-0.1532000501972,0.860335761611852,0.572313802531266,0.0619315421491486,0.927272727272727,-0.345939677537043,0.879390391748325,0.624734760875507,0.0648741265890558,0.951515151515151,-0.325360161254504,0.899945729742049,0.665814281047095,0.0736470853657191,0.93904184731142,-0.624332094116945,0.857111711629846,0.622448342287024,0.0642794237705915,0.810990686314409,-0.0394003157956314,0.902808583093353,0.645766444868395,0.0759330326219515,0.85282493560439,-0.576745722218709,62.9771554900516,31.2306558585114,30.3610906411201,25.8216654384672,35.1363301400147
10,2,0.78693779572132,0.495835477322718,0.0146394942480608,0.883333333333333,-0.349747566414214,0.76447734722073,0.424156493319235,0.0221637420099327,0.963636363636364,-0.127132954186666,0.818567293622566,0.493656618660153,0.0290636439759483,0.878787878787879,-0.280319110271544,0.834861063205121,0.536362059963849,0.038606437396032,0.866666666666667,-0.321444112012729,0.847180363381855,0.590862741328388,0.0351614308656046,0.737818594316116,-0.559842995246335,0.826390263241059,0.527149031293763,0.0408012885516198,0.863225872025692,-0.162112162462758,0.898542474078053,0.667292583624433,0.0894640437023644,0.914179247518375,-0.607623847556583,63.6116442738324,64.171465131158,30.6461932181702,26.8234165067178,34.1170825335893
10,3,0.784453407407227,0.460190260976525,0.0330354386440711,0.8,-0.328363973897483,0.735550062317105,0.433965886797441,0.0445871944996118,0.418181818181818,-0.0755976760499616,0.866922794871801,0.572980790458376,0.0778298757842574,0.966569814451303,-0.319335645153647,0.873762702868047,0.584358963635238,0.0920226472127614,0.960490759014502,-0.357027587018869,0.897004286924074,0.625966372440829,0.106082623163739,0.901908385135578,-0.597478334272368,0.868718473102961,0.585425992380621,0.0949136006148238,0.951515151515151,-0.184676915304427,0.909661866395991,0.696332832864584,0.0682981378443901,0.906692829247047,-0.632763422591825,54.7197424264598,52.9050197570613,37.1432752817211,28.157471096151,37.2896238840919
10,4,0.784135032456849,0.456905039678979,0.0085258654731436,0.920510149631295,-0.387227896864604,0.812770242261851,0.527510544736606,0.0272173740499179,0.857146816588891,-0.0730370819278129,0.863575466981193,0.629999829062021,0.0242283646394903,0.75380287416328,-0.198337224005148,0.876812369926881,0.642010358841553,0.0338365577437319,0.875383982899293,-0.297269423798505,0.907768703820036,0.691019132233348,0.0507346659956499,0.840554073221593,-0.567892374885489,0.882197236787563,0.664019264710281,0.0336788962512952,0.826751539404888,-0.215702374706836,0.890711505358001,0.648387021362335,0.0972852058655885,0.948052131081033,-0.608233540112379,58.1169898126849,55.2251068024975,33.6674334538285,20.35819914558,35.9349326322708
10,5,0.649244891090767,0.268987211008037,0.00331094205248772,0.842424242424242,-0.346109279774834,0.614593516445398,0.204968579379069,0.00320296702171264,0.684848484848485,-0.0906700358288156,0.700463860577043,0.317815312645781,0.00567102104830303,0.924016426393698,-0.188038141371981,0.721569815869398,0.358368520006655,0.00709089758233666,0.939393939393939,-0.20768313109685,0.774696300859378,0.408396303251673,0.0172819798144236,0.996965091635306,-0.528731247109596,0.683796088380079,0.338311300658207,0.00860476822478347,0.863225872025692,-0.129859805594635,0.896938805401764,0.657220875285111,0.0738409949237802,0.911353338910154,-0.595403902863613,62.5432798237331,66.839785961599,34.7340258105131,20.8372678627636,35.6625747560592
