celda,x,y,era,amb,uni,prospcorr_mesozoico,incert_mesozoico
219444,-295605.035076574,469338.880600276,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.911857962608337,0.0844276025641577
219445,-293604.255390765,469338.880600276,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.879739046096802,0.0129991648737124
220138,-299606.594448193,467339.345145046,Mesozoico,Marino,Formación Condorsinga,0.895916223526001,0.0132940283003965
220141,-293604.255390765,467339.345145046,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.889025866985321,0.0118241175057751
221417,-525694.698944635,463340.274234586,Mesozoico,Marino,Formación Sávila,0.903884172439575,0.0145645071337685
221520,-319614.391306285,463340.274234586,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.923468947410583,0.0726175328303549
222230,-291603.475704956,461340.738779355,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.913244247436523,0.0448308676937387
224329,-269594.899161054,455342.132413665,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.882449567317963,0.0442115554219962
227042,-411650.256853509,447343.990592744,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.929943442344666,0.0631454478828479
227106,-283600.356961719,447343.990592744,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.969157516956329,0.0550587174806191
229894,-275597.238218482,439345.848771824,Mesozoico,Marino,Grupo Pucará - Formación Condorsinga,0.909967064857483,0.0107848956734454
230587,-281599.57727591,437346.313316594,Cenozoico,Continental,Depósito aluvial,0.904141545295715,0.00479771320362075
230589,-277598.017904291,437346.313316594,Mesozoico,Marino,Grupo Pucará - Formación Condorsinga,0.905967652797699,0.00925514165345466
230590,-275597.238218482,437346.313316594,Mesozoico,Marino,Grupo Pucará - Formación Condorsinga,0.872904896736145,0.0461308933916825
231285,-277598.017904291,435346.777861363,Mesozoico,Marino,Grupo Pucará - Formación Condorsinga,0.874430894851685,0.0432614498331148
231286,-275597.238218482,435346.777861363,Mesozoico,Marino,Grupo Pucará - Formación Condorsinga,0.874128937721252,0.0121922465133476
231287,-273596.458532673,435346.777861363,Mesozoico,Marino,Grupo Pucará - Formación Condorsinga,0.935375571250916,0.0319149527918476
231288,-271595.678846864,435346.777861363,Mesozoico,Marino,Grupo Pucará - Formación Condorsinga,0.902655422687531,0.0471492764065958
231289,-269594.899161054,435346.777861363,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.93647563457489,0.0121609407161767
231290,-267594.119475245,435346.777861363,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.888383865356445,0.00696638250514579
231982,-275597.238218482,433347.242406133,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.90566498041153,0.020014685675062
231983,-273596.458532673,433347.242406133,Cenozoico,Continental,Depósito fluvial,0.922869622707367,0.0266097675029631
231984,-271595.678846864,433347.242406133,Mesozoico,Marino,Grupo Pucará - Formación Condorsinga,0.938386142253876,0.00568089043431812
232675,-281599.57727591,431347.706950903,Cenozoico,Continental,Depósito fluvial,0.90611207485199,0.0183075197484013
232678,-275597.238218482,431347.706950903,Mesozoico,Marino,Grupo Pucará - Formación Condorsinga,0.927085936069489,0.0256227463366687
232679,-273596.458532673,431347.706950903,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.884557008743286,0.0333336322953049
233375,-273596.458532673,429348.171495673,Mesozoico,Marino,Grupo Pucará - Formación Condorsinga,0.929876744747162,0.028216585639026
233376,-271595.678846864,429348.171495673,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.872380614280701,0.0113353595695785
233379,-265593.339789436,429348.171495673,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.878825962543488,0.0471388673512068
233380,-263592.560103627,429348.171495673,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.918128132820129,0.0283198141175995
233381,-261591.780417818,429348.171495673,Mesozoico,Marino,Grupo Pucará - Formación Condorsinga,0.874267935752869,0.0139269003927238
234038,-339622.188164377,427348.636040443,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.955931186676025,0.0653600066312038
234053,-309610.492877239,427348.636040443,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.877535462379456,0.0641661669351038
234071,-273596.458532673,427348.636040443,Mesozoico,Marino,Grupo Pucará - Formación Condorsinga,0.929702281951904,0.0208428801969047
234072,-271595.678846864,427348.636040443,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.881071507930756,0.0058036168035214
234076,-263592.560103627,427348.636040443,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.938541829586029,0.0385581340530693
234077,-261591.780417818,427348.636040443,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.933233141899109,0.0177253338366345
234734,-339622.188164377,425349.100585213,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.955477297306061,0.0555402341860233
234767,-273596.458532673,425349.100585213,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.968674421310425,0.0564013913780229
234768,-271595.678846864,425349.100585213,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.961549282073975,0.0643920540049038
234769,-269594.899161054,425349.100585213,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.967500567436218,0.0616176087077769
236823,-337621.408478568,419350.494219522,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.964892089366913,0.0881524006258571
236824,-335620.628792759,419350.494219522,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.942404389381409,0.0887449433893066
237520,-335620.628792759,417350.958764292,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.910650074481964,0.0918460179651776
237521,-333619.84910695,417350.958764292,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.941128134727478,0.0629647488220933
238228,-311611.272563048,415351.423309062,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.956479549407959,0.0282428635950112
238252,-263592.560103627,415351.423309062,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.91394829750061,0.0217507027234059
238950,-259591.000732008,413351.887853832,Mesozoico,Marino,Grupo Pucará - Formación Condorsinga,0.904652059078217,0.0644920302623674
240342,-259591.000732008,409352.816943372,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.87534373998642,0.023379100681056
241010,-315612.831934667,407353.281488141,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.912729859352112,0.0890711598563938
241038,-259591.000732008,407353.281488141,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.890702605247498,0.0244016117528327
242405,-309610.492877239,403354.210577681,Cenozoico,Continental,Depósito fluvial,0.904650330543518,0.0402746654995156
242411,-297605.814762384,403354.210577681,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.940628945827484,0.0601508833433842
242424,-271595.678846864,403354.210577681,Cenozoico,Continental,Depósito fluvial,0.888969719409943,0.0240227932608348
243095,-321615.170992094,401354.675122451,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.942162752151489,0.00792965298966672
245883,-313612.052248857,393356.53330153,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.94894152879715,0.0617960554224804
245884,-311611.272563048,393356.53330153,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.917377769947052,0.0358674504913245
247279,-305608.93350562,389357.46239107,Cenozoico,Continental,Depósito fluvial,0.926535725593567,0.0661898950772973
247970,-315612.831934667,387357.92693584,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.911653995513916,0.0353497664949207
247976,-303608.153819811,387357.92693584,Cenozoico,Continental,Depósito fluvial,0.968318164348602,0.0600927605444653
248658,-331619.06942114,385358.39148061,Cenozoico,Continental,Depósito fluvial,0.924346208572388,0.0334587101873199
249222,-595721.987947958,383358.85602538,Cenozoico,Marino,Depósito marino,0.881556868553162,0.0164276134363686
249326,-387640.900623799,383358.85602538,Mesozoico,Marino,Formación Inca,0.912387728691101,0.0916271810712634
249327,-385640.120937989,383358.85602538,Mesozoico,Continental,Grupo Goyllarisquizga - Formación Chimú,0.929690659046173,0.0263915396442663
249365,-309610.492877239,383358.85602538,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.908388495445251,0.062129493361918
249920,-591720.428576339,381359.320570149,Cenozoico,Marino,Depósito marino,0.91853278875351,0.0224600248206181
250061,-309610.492877239,381359.320570149,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.90579479932785,0.0625063043011181
250758,-307609.71319143,379359.785114919,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.913971543312073,0.0633324549396378
251316,-583717.309833102,377360.249659689,Cenozoico,Marino,Depósito marino,0.876993000507355,0.0184857692150152
252151,-305608.93350562,375360.714204459,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.952359020709991,0.0572901635868765
252847,-305608.93350562,373361.178749229,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.953147172927856,0.0780202725262537
252861,-277598.017904291,373361.178749229,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.920300483703613,0.0542995181470207
252862,-275597.238218482,373361.178749229,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.885117650032044,0.0282810073568803
253549,-293604.255390765,371361.643293999,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.897758722305298,0.0668196231324022
253550,-291603.475704956,371361.643293999,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.883459210395813,0.0491496915909826
253551,-289602.696019147,371361.643293999,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.877325475215912,0.0288590515684053
253553,-285601.136647528,371361.643293999,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.939030587673187,0.0623550251992225
253554,-283600.356961719,371361.643293999,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.935886085033417,0.015095655219462
254237,-309610.492877239,369362.107838769,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.96018373966217,0.0409152157138218
254246,-291603.475704956,369362.107838769,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.927945911884308,0.0227223525818503
254247,-289602.696019147,369362.107838769,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.902943730354309,0.0136255134054687
254253,-277598.017904291,369362.107838769,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.933151960372925,0.0183783819433561
254891,-393643.239681226,367362.572383538,Mesozoico,Marino,Formación Cajamarca,0.922780871391296,0.0892192961951021
254942,-291603.475704956,367362.572383538,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.948446929454803,0.0252476193543077
254943,-289602.696019147,367362.572383538,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.934191882610321,0.0151161516501244
254949,-277598.017904291,367362.572383538,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.899221003055573,0.016230230001525
255588,-391642.459995417,365363.036928308,Mesozoico,Marino,Formación Cajamarca,0.904283046722412,0.0595089771279609
255638,-291603.475704956,365363.036928308,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.885374128818512,0.0118398560539878
255639,-289602.696019147,365363.036928308,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.881555497646332,0.0291628502683202
255645,-277598.017904291,365363.036928308,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.932508409023285,0.0439404843652157
256325,-309610.492877239,363363.501473078,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.913146078586578,0.0518049343727675
256337,-285601.136647528,363363.501473078,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.918922901153564,0.0467095227663501
256981,-389641.680309608,361363.966017848,Mesozoico,Marino,Formación Cajamarca,0.895898044109345,0.0458176840665452
257019,-313612.052248857,361363.966017848,Mesozoico,Marino,Grupo Pucará - Formación Condorsinga,0.91601151227951,0.0882875243309875
257676,-391642.459995417,359364.430562618,Mesozoico,Marino,Formación Cajamarca,0.959092557430267,0.0775347863026334
257677,-389641.680309608,359364.430562618,Cenozoico,Continental,Depósito aluvial,0.968161940574646,0.0536045668294066
257729,-285601.136647528,359364.430562618,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.93877100944519,0.0320835600357161
257730,-283600.356961719,359364.430562618,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.919990718364716,0.0217197072385795
257736,-271595.678846864,359364.430562618,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.897516548633575,0.0230352149217884
258425,-285601.136647528,357364.895107388,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.874256312847138,0.0253930148518863
258430,-275597.238218482,357364.895107388,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.907863020896912,0.027180727098536
258431,-273596.458532673,357364.895107388,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.896716952323914,0.0420878462822089
258432,-271595.678846864,357364.895107388,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.906729519367218,0.0152528456823312
259108,-311611.272563048,355365.359652157,Mesozoico,Marino,Grupo Pucará - Formación Condorsinga,0.947565615177155,0.0754988043864908
259126,-275597.238218482,355365.359652157,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.927689254283905,0.0211984362221218
259127,-273596.458532673,355365.359652157,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.939280688762665,0.035711483475611
259128,-271595.678846864,355365.359652157,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.895857751369476,0.0241375238909414
259129,-269594.899161054,355365.359652157,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.899221003055573,0.0175325517247004
259822,-275597.238218482,353365.824196927,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.884033858776093,0.0218396360953801
259823,-273596.458532673,353365.824196927,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.948233246803284,0.0146941680984345
259830,-259591.000732008,353365.824196927,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.911127507686615,0.0204662779709926
259831,-257590.221046199,353365.824196927,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.917334675788879,0.011301812540606
260517,-277598.017904291,351366.288741697,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.888112962245941,0.023337454619805
260519,-273596.458532673,351366.288741697,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.927492260932922,0.0190680997372768
260520,-271595.678846864,351366.288741697,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.917334675788879,0.00987692944203634
260527,-257590.221046199,351366.288741697,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.916547179222107,0.0177542865162603
261213,-277598.017904291,349366.753286467,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.921058654785156,0.0217600163693103
261216,-271595.678846864,349366.753286467,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.924830853939056,0.0232324605795848
261217,-269594.899161054,349366.753286467,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.912294209003448,0.00978341875688475
261893,-309610.492877239,347367.217831237,Mesozoico,Marino,Grupo Pucará - Formación Condorsinga,0.919644296169281,0.0591976017471133
261894,-307609.71319143,347367.217831237,Mesozoico,Marino,Grupo Pucará - Formación Condorsinga,0.947360277175903,0.0878553731812514
261909,-277598.017904291,347367.217831237,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.932476699352264,0.0448383605841996
261910,-275597.238218482,347367.217831237,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.892493307590485,0.0129599474650043
261912,-271595.678846864,347367.217831237,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.918288946151733,0.0199057267211805
261913,-269594.899161054,347367.217831237,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.93260782957077,0.0131925279830055
261914,-267594.119475245,347367.217831237,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.929206013679504,0.0273022975834572
261915,-265593.339789436,347367.217831237,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.934856414794922,0.0226971746044238
261917,-261591.780417818,347367.217831237,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.942349553108215,0.0493132137629141
262567,-353627.645965042,345367.682376007,Mesozoico,Marino,Formación Cajamarca,0.949169039726257,0.0500855621104851
262568,-351626.866279233,345367.682376007,Mesozoico,Marino,Grupo Pulluicana,0.932638764381409,0.0897057695388957
262570,-347625.306907614,345367.682376007,Cenozoico,Continental,Depósito aluvial,0.97905957698822,0.0362969917783836
262604,-279598.797590101,345367.682376007,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.883832335472107,0.0122259105037322
262605,-277598.017904291,345367.682376007,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.934191882610321,0.0168312341615885
262606,-275597.238218482,345367.682376007,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.921543657779694,0.0281702642412741
262607,-273596.458532673,345367.682376007,Mesozoico,Marino,Grupo Pucará - Formación Condorsinga,0.869957983493805,0.0678844810804368
262610,-267594.119475245,345367.682376007,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.91431587934494,0.017520268410084
262611,-265593.339789436,345367.682376007,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.898677110671997,0.0288557844869585
262613,-261591.780417818,345367.682376007,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.934856414794922,0.0391813483211232
263266,-347625.306907614,343368.146920777,Cenozoico,Continental,Depósito aluvial,0.940698444843292,0.083174935330377
263300,-279598.797590101,343368.146920777,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.928491115570068,0.0204697317416538
263301,-277598.017904291,343368.146920777,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.897758722305298,0.0199623298147257
263302,-275597.238218482,343368.146920777,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.894340693950653,0.0565888102502161
263306,-267594.119475245,343368.146920777,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.902139663696289,0.0391536890508407
263308,-263592.560103627,343368.146920777,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.891036868095398,0.0224453805505824
263309,-261591.780417818,343368.146920777,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.923361301422119,0.0466650739775488
263310,-259591.000732008,343368.146920777,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.921058654785156,0.0469543352718431
263312,-255589.44136039,343368.146920777,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.894619107246399,0.0253694767443686
263313,-253588.661674581,343368.146920777,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.885962903499603,0.0376477711799121
263962,-347625.306907614,341368.611465546,Cenozoico,Continental,Depósito aluvial,0.953699350357056,0.0186259013114546
264003,-265593.339789436,341368.611465546,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.871934056282044,0.01316725756316
264004,-263592.560103627,341368.611465546,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.880596935749054,0.0178797269942247
264005,-261591.780417818,341368.611465546,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.884843349456787,0.0263441248540939
264006,-259591.000732008,341368.611465546,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.931214988231659,0.0475902530359245
264007,-257590.221046199,341368.611465546,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.922115445137024,0.0302985159839693
264009,-253588.661674581,341368.611465546,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.874185800552368,0.0136056929522786
264699,-265593.339789436,339369.076010316,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.938492655754089,0.0438378232830845
264700,-263592.560103627,339369.076010316,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.921218037605286,0.0587926091795301
264701,-261591.780417818,339369.076010316,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.926819682121277,0.021418526092205
264702,-259591.000732008,339369.076010316,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.918399810791016,0.0363245590913397
264703,-257590.221046199,339369.076010316,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.912553727626801,0.0232936161479218
264704,-255589.44136039,339369.076010316,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.889923453330994,0.0193792059419511
264708,-247586.322617153,339369.076010316,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.87656968832016,0.00718689491041764
265356,-343623.747535996,337369.540555086,Mesozoico,Marino,Formación Cajamarca,0.954947352409363,0.0235851911221596
265392,-271595.678846864,337369.540555086,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.928432106971741,0.0201586358412574
265393,-269594.899161054,337369.540555086,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.916018903255463,0.022291799978586
267486,-259591.000732008,331370.934189396,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.909822583198547,0.00731352529622422
268887,-241583.983559725,327371.863278935,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.876551449298859,0.0179582098456162
268888,-239583.203873916,327371.863278935,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.895719528198242,0.0222766413077261
269582,-243584.763245535,325372.327823705,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.889293789863586,0.0272620544721896
270260,-279598.797590101,323372.792368475,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.985138177871704,0.0832892309137587
270955,-281599.57727591,321373.256913245,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.93200820684433,0.0251026744938831
270956,-279598.797590101,321373.256913245,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.974786698818207,0.0300267585609271
270958,-275597.238218482,321373.256913245,Mesozoico,Continental,Grupo Mitu,0.878303647041321,0.0192397648554326
270959,-273596.458532673,321373.256913245,Mesozoico,Continental,Grupo Mitu,0.900569915771484,0.0091422491757072
270975,-241583.983559725,321373.256913245,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.889336705207825,0.0298015746763703
272306,-363631.544394088,317374.186002785,Cenozoico,Continental,Depósito aluvial,0.939272940158844,0.0657881692453339
272374,-227578.525759061,317374.186002785,Cenozoico,Continental,Depósito fluvial,0.911858022212982,0.0390563767104795
272994,-379637.781880562,315374.650547554,Cenozoico,Marino,Formación Celendín,0.961424648761749,0.0776749547812229
273040,-287601.916333337,315374.650547554,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.920113921165466,0.0176807090984601
273063,-241583.983559725,315374.650547554,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.891062736511231,0.0252186226976651
273064,-239583.203873916,315374.650547554,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.88612025976181,0.0200580724262016
273694,-371634.663137325,313375.115092324,Mesozoico,Transicional,"Grupo Quilquiñán, Mujarrún",0.909258723258972,0.0735503083718407
273740,-279598.797590101,313375.115092324,Mesozoico,Continental,Grupo Mitu,0.889779686927795,0.00629774115794803
273759,-241583.983559725,313375.115092324,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.880126476287842,0.0227132549251513
273760,-239583.203873916,313375.115092324,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.877575397491455,0.0243817946238826
273761,-237582.424188107,313375.115092324,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.918494760990143,0.0137505646415672
274455,-241583.983559725,311375.579637094,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.880126476287842,0.0179650493593962
274456,-239583.203873916,311375.579637094,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.922591924667358,0.0289368650999194
274457,-237582.424188107,311375.579637094,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.909683704376221,0.0104134055776787
275151,-241583.983559725,309376.044181864,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.901379406452179,0.0223151137568733
275784,-367633.103765706,307376.508726634,Cenozoico,Continental,Depósito aluvial,0.938351809978485,0.0506697384606108
275785,-365632.324079897,307376.508726634,Cenozoico,Continental,Depósito aluvial,0.939266920089722,0.045371343261386
275786,-363631.544394088,307376.508726634,Cenozoico,Continental,Depósito aluvial,0.952221989631653,0.0695689789149625
275823,-289602.696019147,307376.508726634,Cenozoico,Continental,Depósito aluvial,0.913164138793945,0.0332093094788569
275829,-277598.017904291,307376.508726634,Mesozoico,Continental,Grupo Mitu,0.917390108108521,0.0118875254765636
275830,-275597.238218482,307376.508726634,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.977391600608826,0.0536354946091305
275831,-273596.458532673,307376.508726634,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.977063059806824,0.0673159623892481
275832,-271595.678846864,307376.508726634,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.981433212757111,0.066174581011813
276474,-379637.781880562,305376.973271404,Cenozoico,Continental,Depósito aluvial,0.957747101783752,0.0795488826710475
276484,-359629.985022469,305376.973271404,Cenozoico,Continental,Depósito aluvial,0.968357503414154,0.0284886330423685
276485,-357629.20533666,305376.973271404,Cenozoico,Continental,Depósito aluvial,0.931672811508179,0.058920012093552
277182,-355628.425650851,303377.437816174,Cenozoico,Continental,Depósito aluvial,0.948541283607483,0.0642886537858085
277219,-281599.57727591,303377.437816174,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.912639319896698,0.0238018355414175
277220,-279598.797590101,303377.437816174,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.953851163387299,0.0224498245573325
277878,-355628.425650851,301377.902360943,Cenozoico,Continental,Depósito aluvial,0.948125779628754,0.0708892710067402
277915,-281599.57727591,301377.902360943,Mesozoico,Continental,Grupo Mitu,0.918959319591522,0.0346205179227728
277917,-277598.017904291,301377.902360943,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.967500567436218,0.0748355346399216
278564,-375636.222508943,299378.366905713,Mesozoico,Marino,Grupo Pulluicana - Formación Yumagual,0.878870785236359,0.089805970385605
278574,-355628.425650851,299378.366905713,Cenozoico,Continental,Depósito aluvial,0.950564384460449,0.0776180815082596
278609,-285601.136647528,299378.366905713,Mesozoico,Continental,Formación Fundo el Triunfo,0.945155560970306,0.0326123633606577
279271,-353627.645965042,297378.831450483,Mesozoico,Continental,Grupo Goyllarisquizga - Formación Chimú,0.909329652786255,0.0407099436519553
279305,-285601.136647528,297378.831450483,Mesozoico,Continental,Formación Fundo el Triunfo,0.920209944248199,0.0235127925969601
279306,-283600.356961719,297378.831450483,Mesozoico,Continental,Formación Fundo el Triunfo,0.942302823066711,0.0420468689413062
279308,-279598.797590101,297378.831450483,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.965908706188202,0.0504903825651022
280002,-283600.356961719,295379.295995253,Mesozoico,Continental,Formación Fundo el Triunfo,0.913750112056732,0.0227540282843436
280004,-279598.797590101,295379.295995253,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.979148030281067,0.020925358514356
280658,-363631.544394088,293379.760540023,Mesozoico,Marino,Formación Cajamarca,0.888544738292694,0.0939041124463555
280698,-283600.356961719,293379.760540023,Mesozoico,Continental,Formación Fundo el Triunfo,0.971498847007751,0.0421945666558411
281364,-343623.747535996,291380.225084793,Mesozoico,Marino,Formación Cajamarca,0.875825703144074,0.0793500246851944
282787,-281599.57727591,287381.154174332,Mesozoico,Continental,Formación Fundo el Triunfo,0.950000703334808,0.0353821229319609
283393,-461669.74899874,285381.618719102,Cenozoico,Continental,Granodiorita,0.920345544815063,0.0237162537780082
284181,-277598.017904291,283382.083263872,Mesozoico,Continental,Formación Fundo el Triunfo,0.942302823066711,0.042280236889806
285541,-341622.967850186,279383.012353412,Cenozoico,Continental,Depósito aluvial,0.954904615879059,0.0708029045603271
285577,-269594.899161054,279383.012353412,Mesozoico,Continental,Grupo Mitu,0.931674778461456,0.0108291794870343
286272,-271595.678846864,277383.476898182,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.925195813179016,0.013126610231432
286273,-269594.899161054,277383.476898182,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.971313118934631,0.0421863369033799
