celda,x,y,era,amb,uni,prospcorr_nacional,incert_nacional
553633,-77520.049323369,-490438.137910196,Cenozoico,Marino,Formación Pisco,0.985108196735382,0.00462952195203676
553634,-75519.2696375597,-490438.137910196,Cenozoico,Marino,Formación Pisco,0.987727880477905,0.00678271354559428
553639,-65515.3712085136,-490438.137910196,Cenozoico,Marino,Formación Pisco,0.973809242248535,0.00260437454288503
553640,-63514.5915227044,-490438.137910196,Cenozoico,Marino,Formación Pisco,0.978608548641205,0.00384934559266184
553641,-61513.8118368952,-490438.137910196,Cenozoico,Marino,Formación Pisco,0.968187630176544,0.00539619462285332
554326,-83522.3883807966,-492437.673365426,Cenozoico,Marino,Formación Pisco,0.987366557121277,0.0145421923807741
554327,-81521.6086949874,-492437.673365426,Cenozoico,Marino,Formación Pisco,0.975529313087463,0.00681680501926498
554328,-79520.8290091782,-492437.673365426,Cenozoico,Marino,Formación Pisco,0.975529313087463,0.00414425645480137
554329,-77520.049323369,-492437.673365426,Cenozoico,Marino,Formación Pisco,0.984922528266907,0.00331430231350313
554330,-75519.2696375597,-492437.673365426,Cenozoico,Marino,Formación Pisco,0.987604022026062,0.00404468518239856
554331,-73518.4899517505,-492437.673365426,Cenozoico,Marino,Formación Pisco,0.968757212162018,0.00291057499233709
554335,-65515.3712085136,-492437.673365426,Cenozoico,Marino,Formación Pisco,0.985841929912567,0.00234534624917807
554336,-63514.5915227044,-492437.673365426,Cenozoico,Marino,Formación Pisco,0.980605661869049,0.00416427694875839
554337,-61513.8118368952,-492437.673365426,Cenozoico,Marino,Formación Pisco,0.967048406600952,0.00718409747792406
555023,-81521.6086949874,-494437.208820656,Cenozoico,Marino,Formación Pisco,0.98752635717392,0.0114990908699722
555024,-79520.8290091782,-494437.208820656,Cenozoico,Marino,Formación Pisco,0.976678311824799,0.011033904269029
555026,-75519.2696375597,-494437.208820656,Cenozoico,Marino,Formación Pisco,0.984203219413757,0.00306695740310502
555027,-73518.4899517505,-494437.208820656,Cenozoico,Marino,Formación Pisco,0.975253522396088,0.00275031374764956
555028,-71517.7102659413,-494437.208820656,Cenozoico,Marino,Formación Pisco,0.981277883052826,0.00657705394818443
555032,-63514.5915227044,-494437.208820656,Cenozoico,Marino,Formación Pisco,0.987038135528564,0.00354996734300741
555718,-83522.3883807966,-496436.744275886,Cenozoico,Marino,Formación Pisco,0.985000848770142,0.0135191353418756
555720,-79520.8290091782,-496436.744275886,Cenozoico,Marino,Formación Pisco,0.986976206302643,0.00545408016455402
555721,-77520.049323369,-496436.744275886,Cenozoico,Marino,Formación Pisco,0.987702906131744,0.00333524617258912
555723,-73518.4899517505,-496436.744275886,Cenozoico,Marino,Formación Pisco,0.975314080715179,0.00235125710074962
555728,-63514.5915227044,-496436.744275886,Cenozoico,Marino,Formación Pisco,0.986205160617828,0.00588718430663168
556417,-77520.049323369,-498436.279731117,Cenozoico,Marino,Formación Pisco,0.985506892204285,0.00396363926486682
556418,-75519.2696375597,-498436.279731117,Cenozoico,Marino,Formación Pisco,0.98892468214035,0.00372738386678086
556419,-73518.4899517505,-498436.279731117,Cenozoico,Marino,Formación Pisco,0.975569069385529,0.00580682223980789
556420,-71517.7102659413,-498436.279731117,Cenozoico,Marino,Formación Pisco,0.983577489852905,0.00573674702295603
556423,-65515.3712085136,-498436.279731117,Cenozoico,Continental,Formación Chilcatay,0.979704618453979,0.00938861352361346
556424,-63514.5915227044,-498436.279731117,Cenozoico,Marino,Formación Pisco,0.985754609107971,0.00481268607655152
556426,-59513.032151086,-498436.279731117,Cenozoico,Marino,Formación Pisco,0.981445252895355,0.0064325563721855
556427,-57512.2524652768,-498436.279731117,Cenozoico,Marino,Formación Pisco,0.972575426101685,0.0158834001871084
557112,-79520.8290091782,-500435.815186347,Cenozoico,Marino,Formación Pisco,0.983210206031799,0.0128115887605781
557113,-77520.049323369,-500435.815186347,Cenozoico,Marino,Formación Pisco,0.986887276172638,0.00935494149057531
557114,-75519.2696375597,-500435.815186347,Cenozoico,Marino,Formación Pisco,0.988416075706482,0.00493891658113913
557115,-73518.4899517505,-500435.815186347,Cenozoico,Marino,Formación Pisco,0.985420167446136,0.00282965339757206
557116,-71517.7102659413,-500435.815186347,Cenozoico,Marino,Formación Pisco,0.981931447982788,0.00281084589195454
557117,-69516.9305801321,-500435.815186347,Cenozoico,Continental,Formación Chilcatay,0.978838980197906,0.0112516887951711
557119,-65515.3712085136,-500435.815186347,Cenozoico,Continental,Formación Chilcatay,0.965978026390076,0.0141722431191291
557120,-63514.5915227044,-500435.815186347,Cenozoico,Marino,Formación Pisco,0.982511341571808,0.011409236525602
557121,-61513.8118368952,-500435.815186347,Cenozoico,Marino,Formación Pisco,0.988507270812988,0.00361687059468731
557122,-59513.032151086,-500435.815186347,Cenozoico,Marino,Formación Pisco,0.974602580070496,0.00802770185789882
557808,-79520.8290091782,-502435.350641577,Cenozoico,Marino,Formación Pisco,0.981632113456726,0.00828928889585963
557809,-77520.049323369,-502435.350641577,Cenozoico,Marino,Formación Pisco,0.985731542110443,0.0103878562091031
557810,-75519.2696375597,-502435.350641577,Cenozoico,Marino,Formación Pisco,0.985641181468964,0.00520110442694725
557811,-73518.4899517505,-502435.350641577,Cenozoico,Marino,Formación Pisco,0.987234771251678,0.00602648449358303
557812,-71517.7102659413,-502435.350641577,Cenozoico,Marino,Formación Pisco,0.978324830532074,0.0026732822615734
557813,-69516.9305801321,-502435.350641577,Cenozoico,Continental,Formación Chilcatay,0.984076917171478,0.00264545702657133
557815,-65515.3712085136,-502435.350641577,Cenozoico,Continental,Formación Chilcatay,0.97175544500351,0.0126128129715429
557816,-63514.5915227044,-502435.350641577,Cenozoico,Marino,Formación Pisco,0.980526030063629,0.00242901884081522
557817,-61513.8118368952,-502435.350641577,Cenozoico,Marino,Formación Pisco,0.977774024009705,0.00346173127251494
557818,-59513.032151086,-502435.350641577,Cenozoico,Marino,Formación Pisco,0.975544333457947,0.00882563153001176
557819,-57512.2524652768,-502435.350641577,Cenozoico,Marino,Formación Pisco,0.973809242248535,0.0123963628725152
558504,-79520.8290091782,-504434.886096807,Cenozoico,Marino,Formación Pisco,0.981632113456726,0.00956837249933805
558505,-77520.049323369,-504434.886096807,Cenozoico,Marino,Formación Pisco,0.983062624931335,0.0114819248471089
558506,-75519.2696375597,-504434.886096807,Cenozoico,Marino,Formación Pisco,0.987393379211426,0.00688256134436007
558507,-73518.4899517505,-504434.886096807,Cenozoico,Marino,Formación Pisco,0.985721468925476,0.00434738108850249
558508,-71517.7102659413,-504434.886096807,Cenozoico,Continental,Formación Chilcatay,0.986167967319489,0.00223597026182482
558509,-69516.9305801321,-504434.886096807,Cenozoico,Continental,Formación Chilcatay,0.987255692481995,0.00317677748832884
558510,-67516.1508943229,-504434.886096807,Cenozoico,Continental,Formación Chilcatay,0.968998670578003,0.00977221299450603
558511,-65515.3712085136,-504434.886096807,Cenozoico,Continental,Formación Chilcatay,0.982275128364563,0.00547798183796249
558512,-63514.5915227044,-504434.886096807,Cenozoico,Marino,Formación Pisco,0.986928820610046,0.00264585784779463
558514,-59513.032151086,-504434.886096807,Cenozoico,Marino,Formación Pisco,0.976756572723389,0.0156065354779028
559200,-79520.8290091782,-506434.421552037,Cenozoico,Marino,Formación Pisco,0.984404861927032,0.0126623486289804
559201,-77520.049323369,-506434.421552037,Cenozoico,Marino,Formación Pisco,0.985701322555542,0.013868575816677
559202,-75519.2696375597,-506434.421552037,Cenozoico,Marino,Formación Pisco,0.987508237361908,0.012663630756289
559203,-73518.4899517505,-506434.421552037,Cenozoico,Marino,Formación Pisco,0.988255500793457,0.00756254119227734
559204,-71517.7102659413,-506434.421552037,Cenozoico,Continental,Formación Chilcatay,0.985782146453857,0.0020307454300052
559205,-69516.9305801321,-506434.421552037,Cenozoico,Continental,Formación Chilcatay,0.986238241195679,0.00128826701204096
559206,-67516.1508943229,-506434.421552037,Cenozoico,Continental,Formación Chilcatay,0.980340600013733,0.00488260221654979
559207,-65515.3712085136,-506434.421552037,Cenozoico,Continental,Formación Chilcatay,0.980795919895172,0.00610555366879539
559208,-63514.5915227044,-506434.421552037,Cenozoico,Marino,Formación Pisco,0.983217239379883,0.00293016765342248
559209,-61513.8118368952,-506434.421552037,Cenozoico,Marino,Formación Pisco,0.984911203384399,0.0112429987020438
559210,-59513.032151086,-506434.421552037,Cenozoico,Marino,Formación Pisco,0.97660893201828,0.0122719594891429
559896,-79520.8290091782,-508433.957007267,Cenozoico,Marino,Formación Pisco,0.972543179988861,0.0135815207353868
559897,-77520.049323369,-508433.957007267,Cenozoico,Marino,Formación Pisco,0.987062275409698,0.0121445366659786
559898,-75519.2696375597,-508433.957007267,Cenozoico,Marino,Formación Pisco,0.987551152706146,0.0138575950156769
559899,-73518.4899517505,-508433.957007267,Cenozoico,Marino,Formación Pisco,0.98601496219635,0.00785372202310222
559900,-71517.7102659413,-508433.957007267,Cenozoico,Continental,Formación Chilcatay,0.988855421543121,0.0012966413690309
559901,-69516.9305801321,-508433.957007267,Cenozoico,Continental,Formación Chilcatay,0.986590504646301,0.00164315318887088
559902,-67516.1508943229,-508433.957007267,Cenozoico,Continental,Formación Chilcatay,0.988040924072266,0.00452445230418065
559903,-65515.3712085136,-508433.957007267,Cenozoico,Continental,Formación Chilcatay,0.97496086359024,0.0112232521221042
559904,-63514.5915227044,-508433.957007267,Cenozoico,Continental,Formación Chilcatay,0.975322484970093,0.0063730716228808
559905,-61513.8118368952,-508433.957007267,Cenozoico,Marino,Formación Pisco,0.984911203384399,0.00883294506435061
559912,-47508.3540362306,-508433.957007267,Cenozoico,Marino,Formación Pisco,0.985733032226562,0.0117593848480868
559925,-21498.2181207107,-508433.957007267,Cenozoico,Continental,Formación Cañete,0.965172648429871,0.018172536680996
560592,-79520.8290091782,-510433.492462498,Cenozoico,Marino,Formación Pisco,0.986929178237915,0.0139832205914758
560593,-77520.049323369,-510433.492462498,Cenozoico,Marino,Formación Pisco,0.985158026218414,0.0137993387670834
560594,-75519.2696375597,-510433.492462498,Cenozoico,Marino,Formación Pisco,0.972543179988861,0.0114644719622792
560595,-73518.4899517505,-510433.492462498,Cenozoico,Marino,Formación Pisco,0.987590670585632,0.0115794798131744
560596,-71517.7102659413,-510433.492462498,Cenozoico,Marino,Formación Pisco,0.988255500793457,0.00827985477483558
560597,-69516.9305801321,-510433.492462498,Cenozoico,Continental,Formación Chilcatay,0.9857417345047,0.00215984921687679
560598,-67516.1508943229,-510433.492462498,Cenozoico,Continental,Formación Chilcatay,0.981089174747467,0.015226727388687
560599,-65515.3712085136,-510433.492462498,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.981192052364349,0.016597737331795
560600,-63514.5915227044,-510433.492462498,Cenozoico,Continental,Formación Chilcatay,0.979285180568695,0.0089385098532006
560601,-61513.8118368952,-510433.492462498,Cenozoico,Marino,Formación Pisco,0.975217998027802,0.0151907205244536
561288,-79520.8290091782,-512433.027917728,Cenozoico,Marino,Formación Pisco,0.983674943447113,0.0160848643249713
561289,-77520.049323369,-512433.027917728,Cenozoico,Marino,Formación Pisco,0.986054480075836,0.0116750558032295
561290,-75519.2696375597,-512433.027917728,Cenozoico,Marino,Formación Pisco,0.971251308917999,0.0130531609554701
561291,-73518.4899517505,-512433.027917728,Cenozoico,Marino,Formación Pisco,0.987508237361908,0.00895385158465253
561292,-71517.7102659413,-512433.027917728,Cenozoico,Marino,Formación Pisco,0.987851560115814,0.00626077704754894
561293,-69516.9305801321,-512433.027917728,Cenozoico,Continental,Formación Chilcatay,0.98637056350708,0.00127567864194447
561294,-67516.1508943229,-512433.027917728,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.981409311294556,0.0136312385955642
561295,-65515.3712085136,-512433.027917728,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.984223067760468,0.00935157560779678
561296,-63514.5915227044,-512433.027917728,Cenozoico,Continental,Formación Chilcatay,0.988356292247772,0.00457819011888847
561302,-51509.9134078491,-512433.027917728,Cenozoico,Marino,Formación Pisco,0.977952420711517,0.0167557521463176
561303,-49509.1337220398,-512433.027917728,Cenozoico,Marino,Formación Pisco,0.977602660655975,0.0142008235182642
561311,-33502.8962355661,-512433.027917728,Cenozoico,Marino,Formación Pisco,0.988269329071045,0.00534027746665207
561980,-87523.9477524151,-514432.563372958,Cenozoico,Sin dato,Formación Pisco,0.939115107059479,0.0156432332710474
561984,-79520.8290091782,-514432.563372958,Cenozoico,Marino,Formación Pisco,0.985572755336761,0.011699226106033
561985,-77520.049323369,-514432.563372958,Cenozoico,Marino,Formación Pisco,0.983287453651428,0.0120573132993423
561986,-75519.2696375597,-514432.563372958,Cenozoico,Marino,Formación Pisco,0.971196532249451,0.0104316166432989
561987,-73518.4899517505,-514432.563372958,Cenozoico,Marino,Formación Pisco,0.987508237361908,0.00816825290838598
561988,-71517.7102659413,-514432.563372958,Cenozoico,Marino,Formación Pisco,0.986509740352631,0.00238082555496215
561989,-69516.9305801321,-514432.563372958,Cenozoico,Continental,Formación Chilcatay,0.98708039522171,0.000936311294821864
561990,-67516.1508943229,-514432.563372958,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.980351269245148,0.0143130432979686
561991,-65515.3712085136,-514432.563372958,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.987380385398865,0.00487631252161421
561992,-63514.5915227044,-514432.563372958,Cenozoico,Transicional,Formación Los Choros,0.988960146903992,0.0104322867303292
561997,-53510.6930936583,-514432.563372958,Cenozoico,Marino,Formación Pisco,0.985521793365479,0.0136911628261406
562681,-77520.049323369,-516432.098828188,Cenozoico,Continental,Formación Chilcatay,0.972873866558075,0.0171592928017877
562682,-75519.2696375597,-516432.098828188,Cenozoico,Continental,Formación Chilcatay,0.984463095664978,0.00558152876373637
562683,-73518.4899517505,-516432.098828188,Cenozoico,Marino,Formación Pisco,0.985861301422119,0.00976849979723948
562684,-71517.7102659413,-516432.098828188,Cenozoico,Continental,Formación Chilcatay,0.983764350414276,0.00145444809800804
562685,-69516.9305801321,-516432.098828188,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.987994432449341,0.00152784940852628
562687,-65515.3712085136,-516432.098828188,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.984655499458313,0.00403275619988986
562693,-53510.6930936583,-516432.098828188,Cenozoico,Marino,Formación Pisco,0.985669374465942,0.00765244044743665
562694,-51509.9134078491,-516432.098828188,Cenozoico,Marino,Formación Pisco,0.977211713790894,0.0159036516769965
562695,-49509.1337220398,-516432.098828188,Cenozoico,Marino,Formación Pisco,0.983674943447113,0.0142922562314612
563369,-93526.2868098427,-518431.634283418,Cenozoico,Sin dato,Océano Pacífico,0.952644050121307,0.0138289502936349
563381,-69516.9305801321,-518431.634283418,Cenozoico,Transicional,Formación Los Choros,0.987056136131287,0.00823352544872988
563382,-67516.1508943229,-518431.634283418,Cenozoico,Transicional,Formación Los Choros,0.983578324317932,0.00687372891845749
563383,-65515.3712085136,-518431.634283418,Cenozoico,Transicional,Formación Los Choros,0.984413087368011,0.0154314597011891
563384,-63514.5915227044,-518431.634283418,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.989111363887787,0.00854486457736928
563385,-61513.8118368952,-518431.634283418,Cenozoico,Continental,Formación Chilcatay,0.987124741077423,0.00997195788643264
563386,-59513.032151086,-518431.634283418,Cenozoico,Continental,Formación Chilcatay,0.987366557121277,0.0145097458018859
563388,-55511.4727794675,-518431.634283418,Cenozoico,Marino,Formación Pisco,0.985463678836823,0.0107941971893683
563389,-53510.6930936583,-518431.634283418,Cenozoico,Marino,Formación Pisco,0.977768540382385,0.0147495939994083
563399,-33502.8962355661,-518431.634283418,Cenozoico,Marino,Formación Pisco,0.98548549413681,0.00920048246589143
563401,-29501.3368639476,-518431.634283418,Cenozoico,Marino,Formación Pisco,0.985278606414795,0.0135652355943453
563404,-23498.99780652,-518431.634283418,Cenozoico,Marino,Formación Pisco,0.988467991352081,0.00336948935270089
564077,-69516.9305801321,-520431.169738648,Cenozoico,Transicional,Formación Los Choros,0.975069165229797,0.017028187426492
564081,-61513.8118368952,-520431.169738648,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.987203299999237,0.0108614647382375
564083,-57512.2524652768,-520431.169738648,Cenozoico,Continental,Formación Chilcatay,0.989123702049255,0.00835806329712782
564084,-55511.4727794675,-520431.169738648,Cenozoico,Marino,Formación Pisco,0.980032742023468,0.0123937192860615
564085,-53510.6930936583,-520431.169738648,Cenozoico,Marino,Formación Pisco,0.982787787914276,0.0164490304405567
564098,-27500.5571781384,-520431.169738648,Cenozoico,Marino,Formación Pisco,0.98502904176712,0.00487651408846107
564776,-63514.5915227044,-522430.705193878,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.988980889320374,0.00922527746707167
564779,-57512.2524652768,-522430.705193878,Cenozoico,Marino,Formación Pisco,0.984592854976654,0.0133442655113023
564780,-55511.4727794675,-522430.705193878,Cenozoico,Marino,Formación Pisco,0.986301898956299,0.00775444175878511
564781,-53510.6930936583,-522430.705193878,Cenozoico,Marino,Formación Pisco,0.984025299549103,0.0180156705818143
565474,-59513.032151086,-524430.240649109,Cenozoico,Continental,Formación Chilcatay,0.984866678714752,0.0156669030333052
565475,-57512.2524652768,-524430.240649109,Cenozoico,Continental,Formación Chilcatay,0.989041864871979,0.0135773814411732
565476,-55511.4727794675,-524430.240649109,Cenozoico,Marino,Formación Pisco,0.989644408226013,0.0064941374523097
565477,-53510.6930936583,-524430.240649109,Cenozoico,Marino,Formación Pisco,0.984021604061127,0.00699010791912688
565484,-39505.2352929937,-524430.240649109,Cenozoico,Marino,Formación Pisco,0.979996204376221,0.0174339820512228
565488,-31502.1165497568,-524430.240649109,Cenozoico,Marino,Formación Pisco,0.986157774925232,0.0126563364810308
565489,-29501.3368639476,-524430.240649109,Cenozoico,Marino,Formación Pisco,0.984043419361115,0.00699358624441618
565492,-23498.99780652,-524430.240649109,Cenozoico,Marino,Formación Pisco,0.986688554286957,0.00700965631156642
566166,-67516.1508943229,-526429.776104339,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.98829984664917,0.00874805193443931
566170,-59513.032151086,-526429.776104339,Cenozoico,Continental,Formación Chilcatay,0.989652097225189,0.00516843026992596
566171,-57512.2524652768,-526429.776104339,Cenozoico,Continental,Formación Chilcatay,0.98934268951416,0.008247190061186
566172,-55511.4727794675,-526429.776104339,Cenozoico,Continental,Formación Chilcatay,0.987632751464844,0.00421499635549102
566173,-53510.6930936583,-526429.776104339,Cenozoico,Marino,Formación Pisco,0.98224949836731,0.00713638260260627
566184,-31502.1165497568,-526429.776104339,Cenozoico,Marino,Formación Pisco,0.984859883785248,0.00683072617696239
566186,-27500.5571781384,-526429.776104339,Cenozoico,Marino,Formación Pisco,0.985512316226959,0.00781910276634099
566868,-55511.4727794675,-528429.311559569,Cenozoico,Continental,Formación Chilcatay,0.988895893096924,0.00896350660986388
566869,-53510.6930936583,-528429.311559569,Cenozoico,Marino,Formación Pisco,0.988250374794006,0.00504095681237152
567563,-57512.2524652768,-530428.847014799,Cenozoico,Continental,Formación Chilcatay,0.987962961196899,0.00507625062557325
567565,-53510.6930936583,-530428.847014799,Cenozoico,Continental,Formación Chilcatay,0.989396274089813,0.00335543067523365
567569,-45507.5743504214,-530428.847014799,Cenozoico,Marino,Formación Pisco,0.986231863498688,0.016597532754742
567575,-33502.8962355661,-530428.847014799,Cenozoico,Marino,Formación Pisco,0.985951006412506,0.0113410275754215
567584,-15495.8790632831,-530428.847014799,Cenozoico,Marino,Formación Pisco,0.968309640884399,0.0174476674705926
567585,-13495.0993774738,-530428.847014799,Cenozoico,Marino,Formación Pisco,0.968967199325562,0.0121966690247972
567586,-11494.3196916646,-530428.847014799,Cenozoico,Marino,Formación Pisco,0.973175823688507,0.0172246609927325
568257,-61513.8118368952,-532428.382470029,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.993671178817749,0.00623983234955372
568258,-59513.032151086,-532428.382470029,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.986177921295166,0.00798077961990909
568259,-57512.2524652768,-532428.382470029,Cenozoico,Continental,Formación Chilcatay,0.985059142112732,0.0110998896366382
568260,-55511.4727794675,-532428.382470029,Cenozoico,Continental,Formación Chilcatay,0.989280879497528,0.00530224593371204
568261,-53510.6930936583,-532428.382470029,Cenozoico,Continental,Formación Chilcatay,0.987046480178833,0.0164563554806623
568262,-51509.9134078491,-532428.382470029,Cenozoico,Marino,Formación Pisco,0.987920522689819,0.0129063541583688
568266,-43506.7946646122,-532428.382470029,Cenozoico,Marino,Formación Pisco,0.985472500324249,0.0123648567056005
568271,-33502.8962355661,-532428.382470029,Cenozoico,Marino,Formación Pisco,0.987508237361908,0.0128541076840569
568274,-27500.5571781384,-532428.382470029,Cenozoico,Marino,Formación Pisco,0.973317265510559,0.0163955598735655
568279,-17496.6587490923,-532428.382470029,Cenozoico,Marino,Formación Pisco,0.980211496353149,0.0173666582056545
568283,-9493.54000585539,-532428.382470029,Cenozoico,Continental,Formación Changuillo,0.924093842506409,0.00586809325007153
568285,-5491.98063423694,-532428.382470029,Cenozoico,Continental,Formación Changuillo,0.922963976860046,0.0132747481676175
568286,-3491.20094842772,-532428.382470029,Cenozoico,Continental,Formación Changuillo,0.919134736061096,0.0179649326735327
568951,-65515.3712085136,-534427.917925259,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.979874312877655,0.0134443156528095
568953,-61513.8118368952,-534427.917925259,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.991534292697906,0.00776163180388362
568955,-57512.2524652768,-534427.917925259,Cenozoico,Continental,Formación Chilcatay,0.991633057594299,0.00247275016779241
568956,-55511.4727794675,-534427.917925259,Cenozoico,Continental,Formación Chilcatay,0.988649725914001,0.0153076242521004
568957,-53510.6930936583,-534427.917925259,Cenozoico,Marino,Formación Pisco,0.988166749477386,0.00742511738654104
568958,-51509.9134078491,-534427.917925259,Cenozoico,Marino,Formación Pisco,0.989126861095428,0.00802280824638102
568959,-49509.1337220398,-534427.917925259,Cenozoico,Marino,Formación Pisco,0.985669374465942,0.0130893299647027
568962,-43506.7946646122,-534427.917925259,Cenozoico,Marino,Formación Pisco,0.974063634872437,0.0129788032050939
568974,-19497.4384349015,-534427.917925259,Cenozoico,Marino,Formación Pisco,0.981615006923676,0.0115617599807595
568975,-17496.6587490923,-534427.917925259,Cenozoico,Marino,Formación Pisco,0.976966977119446,0.0138639192394841
569649,-61513.8118368952,-536427.453380489,Cenozoico,Transicional,Grupo Los Choros - Formación Yumaque,0.983184039592743,0.016110336256246
569652,-55511.4727794675,-536427.453380489,Cenozoico,Continental,Formación Chilcatay,0.986853837966919,0.0123653659346686
569653,-53510.6930936583,-536427.453380489,Cenozoico,Marino,Formación Pisco,0.989077687263489,0.00994603134935361
569654,-51509.9134078491,-536427.453380489,Cenozoico,Marino,Formación Pisco,0.987115263938904,0.0123334713982734
570350,-51509.9134078491,-538426.98883572,Cenozoico,Marino,Formación Pisco,0.9855877161026,0.0176381787190826
570352,-47508.3540362306,-538426.98883572,Cenozoico,Marino,Formación Pisco,0.988084852695465,0.00931542590239861
570353,-45507.5743504214,-538426.98883572,Cenozoico,Marino,Formación Pisco,0.983355224132538,0.0106612358783373
571049,-45507.5743504214,-540426.52429095,Cenozoico,Marino,Formación Pisco,0.98353773355484,0.0126044841774541
571058,-27500.5571781384,-540426.52429095,Cenozoico,Marino,Formación Pisco,0.987551152706146,0.0183588488247794
571068,-7492.76032004616,-540426.52429095,Cenozoico,Marino,Formación Pisco,0.977585673332214,0.0144927105939542
571744,-47508.3540362306,-542426.05974618,Cenozoico,Continental,Formación Cañete,0.961519658565521,0.0143011308543881
572457,-13495.0993774738,-544425.59520141,Cenozoico,Continental,Formación Changuillo,0.933236598968506,0.0156395605395101
572460,-7492.76032004616,-544425.59520141,Cenozoico,Marino,Formación Pisco,0.976322054862976,0.0161375670523605
573154,-11494.3196916646,-546425.13065664,Cenozoico,Continental,Formación Changuillo,0.936782360076904,0.0176358524315044
573155,-9493.54000585539,-546425.13065664,Cenozoico,Marino,Formación Pisco,0.966508209705353,0.0155351497599369
573835,-41506.014978803,-548424.66611187,Cenozoico,Marino,Formación Pisco,0.979375541210175,0.0116688548514609
574527,-49509.1337220398,-550424.2015671,Cenozoico,Marino,Formación Pisco,0.974754214286804,0.0148834955796837
574550,-3491.20094842772,-550424.2015671,Cenozoico,Continental,Formación Changuillo,0.918946504592896,0.0118157548391973
575227,-41506.014978803,-552423.737022331,Cenozoico,Marino,Formación Pisco,0.984988570213318,0.0112162307122453
575242,-11494.3196916646,-552423.737022331,Cenozoico,Marino,Formación Pisco,0.986940681934357,0.00814997161774307
576641,2511.13810899995,-556422.807932791,Mesozoico,Continental,Grupo Casma - Formación Copara - Miembro Espinos,0.954836905002594,0.00836993539004008
577336,510.358423190728,-558422.343388021,Mesozoico,Continental,Grupo Casma - Formación Copara - Miembro Espinos,0.966077208518982,0.00603144825467092
577337,2511.13810899995,-558422.343388021,Mesozoico,Continental,Grupo Casma - Formación Copara - Miembro Espinos,0.939112961292267,0.011704987901756
580803,-25499.7774923292,-568420.020664172,Cenozoico,Marino,Formación Pisco,0.976854622364044,0.0150951641433774
584285,-21498.2181207107,-578417.697940323,Cenozoico,Marino,Formación Pisco,0.988537669181824,0.0132589129381085
584981,-21498.2181207107,-580417.233395553,Cenozoico,Marino,Formación Pisco,0.992970049381256,0.00326616421496066
584982,-19497.4384349015,-580417.233395553,Cenozoico,Marino,Formación Pisco,0.985650241374969,0.00429200444830611
585678,-19497.4384349015,-582416.768850783,Cenozoico,Marino,Formación Pisco,0.988960564136505,0.00321299190529229
585680,-15495.8790632831,-582416.768850783,Cenozoico,Marino,Formación Pisco,0.982541918754578,0.0034223389193274
586373,-21498.2181207107,-584416.304306013,Cenozoico,Marino,Formación Pisco,0.992801070213318,0.00214031594727523
586375,-17496.6587490923,-584416.304306013,Cenozoico,Marino,Formación Pisco,0.985592544078827,0.00352866811813432
587073,-13495.0993774738,-586415.839761243,Cenozoico,Marino,Formación Pisco,0.982529282569885,0.00476757196814934
587074,-11494.3196916646,-586415.839761243,Paleozoico_o_mas,Marino,Formación San Juan - Miembro San Fernando,0.942729949951172,0.0122823987479525
588464,-15495.8790632831,-590414.910671704,Paleozoico_o_mas,Marino,Formación San Juan - Miembro San Fernando,0.977624773979187,0.00394405131861923
589160,-15495.8790632831,-592414.446126934,Cenozoico,Marino,Formación Pisco,0.992962539196014,0.00174209902476888
589161,-13495.0993774738,-592414.446126934,Cenozoico,Marino,Formación Pisco,0.993436217308044,0.00170453028074702
589162,-11494.3196916646,-592414.446126934,Cenozoico,Marino,Formación Pisco,0.98663991689682,0.00455559059729293
589855,-17496.6587490923,-594413.981582164,Paleozoico_o_mas,Marino,Formación San Juan - Miembro San Fernando,0.973133146762848,0.00401340056108303
589856,-15495.8790632831,-594413.981582164,Cenozoico,Marino,Formación Pisco,0.987386167049408,0.00414816454956666
589857,-13495.0993774738,-594413.981582164,Cenozoico,Marino,Formación Pisco,0.99221259355545,0.00200607140926321
589870,12515.0365380461,-594413.981582164,Cenozoico,Marino,Formación Pisco,0.97506046295166,0.00639950154255699
590552,-15495.8790632831,-596413.517037394,Paleozoico_o_mas,Marino,Formación San Juan - Miembro San Fernando,0.968012750148773,0.00405086547476592
590556,-7492.76032004616,-596413.517037394,Cenozoico,Marino,Formación Pisco,0.985688805580139,0.00360237305973794
590566,12515.0365380461,-596413.517037394,Cenozoico,Marino,Formación Pisco,0.9754438996315,0.00765866629884124
