fuente,id,lon,lat,sitio,precision,formacion,max_ma,dist_km,pais,rango
GBIF,9.90910627341103e-315,-81.3,-4.6,2488,,,,0.6,,< 1 km (borde)
GBIF,9.90910627835169e-315,-81.3,-4.6,2712,,,,0.6,,< 1 km (borde)
GBIF,9.909106288233e-315,-81.3,-4.6,2488,,,,0.6,,< 1 km (borde)
GBIF,9.90910629811431e-315,-81.3,-4.6,2493,,,,0.6,,< 1 km (borde)
GBIF,9.90910630305497e-315,-81.3,-4.6,2495,,,,0.6,,< 1 km (borde)
GBIF,9.90910630799562e-315,-81.3,-4.6,2493,,,,0.6,,< 1 km (borde)
GBIF,9.90910631787694e-315,-81,-5.8,2733,,,,3.23,,1-5 km
GBIF,9.90910632281759e-315,-81.3,-4.6,2489,,,,0.6,,< 1 km (borde)
GBIF,9.90910634258022e-315,-81.3,-4.6,2489,,,,0.6,,< 1 km (borde)
GBIF,9.90910635246153e-315,-81.3,-4.6,2495,,,,0.6,,< 1 km (borde)
GBIF,9.90910635740219e-315,-81.3,-4.6,2493,,,,0.6,,< 1 km (borde)
GBIF,9.90910636234285e-315,-81.3,-4.6,2495,,,,0.6,,< 1 km (borde)
GBIF,9.90910637222416e-315,-81.3,-4.6,2495,,,,0.6,,< 1 km (borde)
GBIF,9.90910638210547e-315,-81.3,-4.6,2495,,,,0.6,,< 1 km (borde)
GBIF,9.90910639692744e-315,-81.3,-4.6,2488,,,,0.6,,< 1 km (borde)
GBIF,9.9091064018681e-315,-81.3,-4.6,2488,,,,0.6,,< 1 km (borde)
GBIF,9.90910641174941e-315,-81.3,-4.6,2493,,,,0.6,,< 1 km (borde)
GBIF,9.90910642163072e-315,-81.3,-4.6,2488,,,,0.6,,< 1 km (borde)
GBIF,9.90910643151204e-315,-81.3,-4.6,2488,,,,0.6,,< 1 km (borde)
GBIF,9.90910644139335e-315,-81.3,-4.6,2488,,,,0.6,,< 1 km (borde)
GBIF,9.90910647597794e-315,-81.3,-4.6,2493,,,,0.6,,< 1 km (borde)
GBIF,9.90910648585926e-315,-81.3,-4.6,2712,,,,0.6,,< 1 km (borde)
GBIF,9.90910649079991e-315,-81.3,-4.6,2493,,,,0.6,,< 1 km (borde)
GBIF,9.90910652044385e-315,-81.3,-4.6,2712,,,,0.6,,< 1 km (borde)
GBIF,9.90910657973173e-315,-81.3,-4.6,2493,,,,0.6,,< 1 km (borde)
GBIF,9.9091065945537e-315,-81.3,-4.6,2493,,,,0.6,,< 1 km (borde)
GBIF,9.90910665384158e-315,-81.3,-4.6,2493,,,,0.6,,< 1 km (borde)
GBIF,9.90910665878223e-315,-81.3,-4.6,2493,,,,0.6,,< 1 km (borde)
GBIF,9.90910666866355e-315,-81.3,-4.6,2493,,,,0.6,,< 1 km (borde)
GBIF,9.9091066736042e-315,-81.3,-4.6,2493,,,,0.6,,< 1 km (borde)
GBIF,9.90910668842617e-315,-81.3,-4.6,2493,,,,0.6,,< 1 km (borde)
GBIF,9.90910671312945e-315,-81.3,-4.6,2493,,,,0.6,,< 1 km (borde)
GBIF,9.90910696016228e-315,-81.3,-4.6,2493,,,,0.6,,< 1 km (borde)
GBIF,9.90910709850066e-315,-81.3,-4.6,2658,,,,0.6,,< 1 km (borde)
GBIF,9.90910721213576e-315,-81.2,-4.2,2831,,,,2.51,,1-5 km
GBIF,9.90910723189838e-315,-81.3,-4.6,2662,,,,0.6,,< 1 km (borde)
GBIF,9.90910724672035e-315,-81.3,-4.6,2662,,,,0.6,,< 1 km (borde)
GBIF,9.90910750857514e-315,-81.3,-4.6,2662,,,,0.6,,< 1 km (borde)
GBIF,9.90910752339711e-315,-81.3,-4.6,2830,,,,0.6,,< 1 km (borde)
GBIF,9.9091281654598e-315,-81.3,-4.6,2590,,,,0.6,,< 1 km (borde)
GBIF,9.90912826427293e-315,-81.2,-4.2,2507,,,,2.51,,1-5 km
GBIF,9.90912826921358e-315,-81.3,-4.6,2590,,,,0.6,,< 1 km (borde)
GBIF,9.90912828403555e-315,-81.3,-4.6,2709,,,,0.6,,< 1 km (borde)
GBIF,9.90912858047494e-315,-81.3,-4.6,2709,,,,0.6,,< 1 km (borde)
GBIF,9.90912864964413e-315,-81.2,-4.2,2507,,,,2.51,,1-5 km
GBIF,1.12851160877738e-314,-81.4633,-4.35,off of Peru,,,,21.8,,20-100 km
GBIF,1.13354326274051e-314,-81.113098,-5.081988,Paita,,,,0.23,,< 1 km (borde)
GBIF,1.1335432829972e-314,-81.113098,-5.081988,Paita,,,,0.23,,< 1 km (borde)
GBIF,1.13354328398533e-314,-81.113098,-5.081988,Paita,,,,0.23,,< 1 km (borde)
GBIF,1.13354329436071e-314,-81.113098,-5.081988,Paita,,,,0.23,,< 1 km (borde)
GBIF,1.13354330424202e-314,-81.113098,-5.081988,Paita,,,,0.23,,< 1 km (borde)
GBIF,1.13747348084333e-314,-77.13,-14.18,"Eltanin Sta.48, Depth 4000m, Off Coast Of Peru",,,,80.37,,20-100 km
GBIF,1.13747351098133e-314,-77.13,-14.18,"Eltanin Sta.48, Depth 4000m, Off Coast Of Peru",,,,80.37,,20-100 km
GBIF,1.13747359892502e-314,-77.13,-14.18,"Eltanin Sta.48, Depth 4000m, Off Coast Of Peru",,,,80.37,,20-100 km
GBIF,1.18467929077813e-314,-81.4633,-4.35,off of Peru,,,,21.8,,20-100 km
GBIF,1.20885056515901e-314,-81.098309,-5.080991,"",,,,0.12,,< 1 km (borde)
GBIF,1.20885074302264e-314,-68.65259,-12.502375,"",,,,0,BOL,< 1 km (borde)
GBIF,1.20885074746924e-314,-80.864093,-5.644244,"",,,,1.38,,1-5 km
GBIF,1.20885080478085e-314,-80.864093,-5.644244,"",,,,1.38,,1-5 km
GBIF,1.20885089025421e-314,-80.72964,-3.713655,"",,,,0.04,PER,< 1 km (borde)
GBIF,1.20885095102428e-314,-81.358252,-4.647821,"",,,,3.95,,1-5 km
GBIF,1.20885095448274e-314,-81.358252,-4.647821,"",,,,3.95,,1-5 km
GBIF,1.20885097770383e-314,-81.358845,-4.655309,"",,,,3.59,,1-5 km
GBIF,1.20885099400799e-314,-81.358845,-4.655309,"",,,,3.59,,1-5 km
GBIF,1.2088510211816e-314,-81.324963,-4.228724,"",,,,9.33,,5-20 km
GBIF,1.20885110122024e-314,-80.39139,-3.486524,"",,,,0,,< 1 km (borde)
GBIF,1.20885112938198e-314,-80.72964,-3.713655,"",,,,0.04,PER,< 1 km (borde)
GBIF,1.20885124894587e-314,-81.358252,-4.647821,"",,,,3.95,,1-5 km
GBIF,1.20885132700824e-314,-80.39139,-3.486524,"",,,,0,,< 1 km (borde)
GBIF,1.20885133935988e-314,-81.358845,-4.655309,"",,,,3.59,,1-5 km
GBIF,1.20885136406316e-314,-81.358252,-4.647821,"",,,,3.95,,1-5 km
GBIF,1.20885136801569e-314,-81.324963,-4.665323,"",,,,0.25,,< 1 km (borde)
GBIF,1.20885137839107e-314,-80.864093,-5.644244,"",,,,1.38,,1-5 km
GBIF,1.20885138728425e-314,-81.324963,-4.228724,"",,,,9.33,,5-20 km
GBIF,1.20885140309435e-314,-81.358252,-4.647821,"",,,,3.95,,1-5 km
GBIF,1.20885146781695e-314,-81.358499,-4.660016,"",,,,3.34,,1-5 km
GBIF,1.20885146979321e-314,-80.864093,-5.644244,"",,,,1.38,,1-5 km
GBIF,1.20885161406038e-314,-81.358845,-4.655309,"",,,,3.59,,1-5 km
GBIF,1.20885161603664e-314,-81.358499,-4.660016,"",,,,3.34,,1-5 km
GBIF,1.20885163481114e-314,-81.358252,-4.647821,"",,,,3.95,,1-5 km
GBIF,1.20885178352489e-314,-80.864093,-5.644244,"",,,,1.38,,1-5 km
GBIF,1.20885188085583e-314,-80.864093,-5.644244,"",,,,1.38,,1-5 km
GBIF,1.20885203895683e-314,-81.358499,-4.660016,"",,,,3.34,,1-5 km
GBIF,1.20885206563638e-314,-80.864093,-5.644244,"",,,,1.38,,1-5 km
GBIF,1.20885217235456e-314,-80.72964,-3.713655,"",,,,0.04,PER,< 1 km (borde)
GBIF,1.39386783640027e-314,-81.3,-4.6,591,,,,0.6,,< 1 km (borde)
GBIF,1.39386827858902e-314,-81.3,-4.6,2587,,,,0.6,,< 1 km (borde)
GBIF,1.3938695977443e-314,-81,-5.8,3297,,,,3.23,,1-5 km
GBIF,1.52223425760088e-314,-81.1,-5.8,2654,,,,1.66,,1-5 km
GBIF,1.65897229261663e-314,-74.73,-15.65,Off of Peru,,,,3.5,,1-5 km
GBIF,1.67721251642676e-314,-81,-5.8,"Tric Trac Point nr Bayovar, Bay of Sechura",,,,3.23,,1-5 km
GBIF,1.69191807207826e-314,-81.4633,-4.35,off of Peru,,,,21.8,,20-100 km
GBIF,2.42047621207142e-314,-77.57,-17.08,"B21-2, 505cm",,,,317.39,,100-500 km
GBIF,2.42047624270349e-314,-77.57,-17.08,"B21-2, 785cm",,,,317.39,,100-500 km
GBIF,2.42047643291877e-314,-77.57,-17.08,"B21-2, 305cm",,,,317.39,,100-500 km
GBIF,2.42047654951826e-314,-77.57,-17.08,"B21-2, 925cm",,,,317.39,,100-500 km
GBIF,2.42047667748126e-314,-77.57,-17.08,"B21-2, 225-226cm",,,,317.39,,100-500 km
GBIF,2.42047692451409e-314,-77.57,-17.08,"B21-2, 25cm",,,,317.39,,100-500 km
GBIF,2.42047704160764e-314,-77.57,-17.08,"B21-2, 895cm",,,,317.39,,100-500 km
GBIF,2.42047705000676e-314,-77.57,-17.08,"B21-2, 260-261cm",,,,317.39,,100-500 km
GBIF,2.4204771127531e-314,-77.57,-17.08,"B21-2, 735cm",,,,317.39,,100-500 km
GBIF,2.42047767154134e-314,-77.57,-17.08,"B21-2, 495cm",,,,317.39,,100-500 km
GBIF,2.42047776689601e-314,-77.57,-17.08,"B21-2, 245cm",,,,317.39,,100-500 km
GBIF,2.42047784446432e-314,-77.57,-17.08,"B21-2, 190-191cm",,,,317.39,,100-500 km
GBIF,2.42047794475964e-314,-77.57,-17.08,"B21-2, 270-271cm",,,,317.39,,100-500 km
GBIF,2.4204779497003e-314,-77.57,-17.08,"B21-2, 840-841cm",,,,317.39,,100-500 km
GBIF,2.42047916164333e-314,-77.57,-17.08,"B21-2, 295cm",,,,317.39,,100-500 km
GBIF,2.42047922685999e-314,-77.57,-17.08,"B21-2, 55cm",,,,317.39,,100-500 km
GBIF,2.42048083207928e-314,-77.57,-17.08,"B21-2, 604cm",,,,317.39,,100-500 km
GBIF,2.4204810791121e-314,-77.57,-17.08,"B21-2, 460-461cm",,,,317.39,,100-500 km
GBIF,2.42048214085917e-314,-77.57,-17.08,"B21-2, 945cm",,,,317.39,,100-500 km
GBIF,2.42048237405816e-314,-77.57,-17.08,"B21-2, 935cm",,,,317.39,,100-500 km
GBIF,2.42048243581636e-314,-77.57,-17.08,"B21-2, 275cm",,,,317.39,,100-500 km
GBIF,2.42048244075702e-314,-77.57,-17.08,"B21-2, 805cm",,,,317.39,,100-500 km
GBIF,2.42048369123717e-314,-77.57,-17.08,"B21-2, 415cm",,,,317.39,,100-500 km
GBIF,2.42048375200724e-314,-77.57,-17.08,"B21-2, 435cm",,,,317.39,,100-500 km
GBIF,2.42048398322997e-314,-77.57,-17.08,"B21-2, 915cm",,,,317.39,,100-500 km
GBIF,2.42048398965282e-314,-77.57,-17.08,"B21-2, 705cm",,,,317.39,,100-500 km
GBIF,2.42048399558161e-314,-77.57,-17.08,"B21-2, 485cm",,,,317.39,,100-500 km
GBIF,2.42048401682643e-314,-77.57,-17.08,"B21-2, 395cm",,,,317.39,,100-500 km
GBIF,2.4204853690841e-314,-77.57,-17.08,"B21-2, 465cm",,,,317.39,,100-500 km
GBIF,2.42048668922751e-314,-77.57,-17.08,"B21-2, 555cm",,,,317.39,,100-500 km
GBIF,2.42048692390869e-314,-77.57,-17.08,"B21-2, 16-17cm",,,,317.39,,100-500 km
GBIF,2.42048698220844e-314,-77.57,-17.08,"B21-2, 99-100cm",,,,317.39,,100-500 km
GBIF,2.42048702370995e-314,-77.57,-17.08,"B21-2, 855cm",,,,317.39,,100-500 km
GBIF,2.42048806322407e-314,-77.57,-17.08,"B21-2, 205cm",,,,317.39,,100-500 km
GBIF,2.42048808545702e-314,-77.57,-17.08,"B21-2, 905cm",,,,317.39,,100-500 km
GBIF,2.42048824553429e-314,-77.57,-17.08,"B21-2, 655cm",,,,317.39,,100-500 km
GBIF,2.42048839918871e-314,-77.57,-17.08,"B21-2, 445cm",,,,317.39,,100-500 km
GBIF,2.42048957704121e-314,-77.57,-17.08,"B21-2, 240-241cm",,,,317.39,,100-500 km
GBIF,2.42048960322669e-314,-77.57,-17.08,"B21-2, 635cm",,,,317.39,,100-500 km
GBIF,2.42048966696116e-314,-77.57,-17.08,"B21-2, 145cm",,,,317.39,,100-500 km
GBIF,2.42048978010219e-314,-77.57,-17.08,"B21-2, 545cm",,,,317.39,,100-500 km
GBIF,2.42048990114827e-314,-77.57,-17.08,"B21-2, 115cm",,,,317.39,,100-500 km
GBIF,2.42049101032565e-314,-77.57,-17.08,"B21-2, 830-831cm",,,,317.39,,100-500 km
GBIF,2.4204914352221e-314,-77.57,-17.08,"B21-2, 185cm",,,,317.39,,100-500 km
GBIF,2.42049146041945e-314,-77.57,-17.08,"B21-2, 430-431cm",,,,317.39,,100-500 km
GBIF,2.42049274004947e-314,-77.57,-17.08,"B21-2, 200-210cm",,,,317.39,,100-500 km
GBIF,2.4204928057602e-314,-77.57,-17.08,"B21-2, 225-226cm",,,,317.39,,100-500 km
GBIF,2.42049281514745e-314,-77.57,-17.08,"B21-2, 425cm",,,,317.39,,100-500 km
GBIF,2.42049284232106e-314,-77.57,-17.08,"B21-2, 575cm",,,,317.39,,100-500 km
GBIF,2.42049404784124e-314,-77.57,-17.08,"B21-2, 685cm",,,,317.39,,100-500 km
GBIF,2.4204940671098e-314,-77.57,-17.08,"B21-2, 230-231cm",,,,317.39,,100-500 km
GBIF,2.42049407748518e-314,-77.57,-17.08,"B21-2, 675cm",,,,317.39,,100-500 km
GBIF,2.42049423558618e-314,-77.57,-17.08,"B21-2, 865cm",,,,317.39,,100-500 km
GBIF,2.42049427362924e-314,-77.57,-17.08,"B21-2, 955cm",,,,317.39,,100-500 km
GBIF,2.42049440060411e-314,-77.57,-17.08,"B21-2, 2.5-5cm",,,,317.39,,100-500 km
GBIF,2.42049548705446e-314,-77.57,-17.08,"B21-2, 335cm",,,,317.39,,100-500 km
GBIF,2.42049556956343e-314,-77.57,-17.08,"B21-2, 595cm",,,,317.39,,100-500 km
GBIF,2.42049589218829e-314,-77.57,-17.08,"B21-2, 385cm",,,,317.39,,100-500 km
GBIF,2.42049590157554e-314,-77.57,-17.08,"B21-2, 45.5cm",,,,317.39,,100-500 km
GBIF,2.42049696431075e-314,-77.57,-17.08,"B21-2, 885cm",,,,317.39,,100-500 km
GBIF,2.4204970814043e-314,-77.57,-17.08,"B21-2, 270-271cm",,,,317.39,,100-500 km
GBIF,2.42049708189837e-314,-77.57,-17.08,"B21-2, 440-441cm",,,,317.39,,100-500 km
GBIF,2.42049712685834e-314,-77.57,-17.08,"B21-2, 455cm",,,,317.39,,100-500 km
GBIF,2.42049714662097e-314,-77.57,-17.08,"B21-2, 665cm",,,,317.39,,100-500 km
GBIF,2.42049715502009e-314,-77.57,-17.08,"B21-2, 405cm",,,,317.39,,100-500 km
GBIF,2.4204972424697e-314,-77.57,-17.08,"B21-2, 175cm",,,,317.39,,100-500 km
GBIF,2.42049728891188e-314,-77.57,-17.08,"B21-2, 155cm",,,,317.39,,100-500 km
GBIF,2.42049844700175e-314,-77.57,-17.08,"B21-2, 700-701cm",,,,317.39,,100-500 km
GBIF,2.42049861794846e-314,-77.57,-17.08,"B21-2, 5-6cm",,,,317.39,,100-500 km
GBIF,2.42049886349909e-314,-77.57,-17.08,"B21-2, 690-691cm",,,,317.39,,100-500 km
GBIF,2.42049997959338e-314,-77.57,-17.08,"B21-2, 220-221cm",,,,317.39,,100-500 km
GBIF,2.42050007445399e-314,-77.57,-17.08,"B21-2, 775cm",,,,317.39,,100-500 km
GBIF,2.42050011200298e-314,-77.57,-17.08,"B21-2, 85cm",,,,317.39,,100-500 km
GBIF,2.42050145437934e-314,-77.57,-17.08,"B21-2, 825cm",,,,317.39,,100-500 km
GBIF,2.42050146376658e-314,-77.57,-17.08,"B21-2, 695cm",,,,317.39,,100-500 km
GBIF,2.4205014879758e-314,-77.57,-17.08,"B21-2, 515cm",,,,317.39,,100-500 km
GBIF,2.42050160753969e-314,-77.57,-17.08,"B21-2, 365cm",,,,317.39,,100-500 km
GBIF,2.42050163421923e-314,-77.57,-17.08,"B21-2, 450-451cm",,,,317.39,,100-500 km
GBIF,2.42050292620089e-314,-77.57,-17.08,"B21-2, 105cm",,,,317.39,,100-500 km
GBIF,2.42050304675291e-314,-77.57,-17.08,"B21-2, 795cm",,,,317.39,,100-500 km
GBIF,2.42050333429912e-314,-77.57,-17.08,"B21-2, 125cm",,,,317.39,,100-500 km
GBIF,2.42050333479318e-314,-77.57,-17.08,"B21-2, 285cm",,,,317.39,,100-500 km
GBIF,2.42050417865731e-314,-77.57,-17.08,"B21-2, 585cm",,,,317.39,,100-500 km
GBIF,2.42050420830125e-314,-77.57,-17.08,"B21-2, 255cm",,,,317.39,,100-500 km
GBIF,2.42050496323355e-314,-77.57,-17.08,"B21-2, 565cm",,,,317.39,,100-500 km
GBIF,2.42050518704529e-314,-77.57,-17.08,"B21-2, 375cm",,,,317.39,,100-500 km
GBIF,2.42050591529805e-314,-77.57,-17.08,"B21-2, 250-251cm",,,,317.39,,100-500 km
GBIF,2.42050593012002e-314,-77.57,-17.08,"B21-2, 765cm",,,,317.39,,100-500 km
GBIF,2.42050612428782e-314,-77.57,-17.08,"B21-2, 745cm",,,,317.39,,100-500 km
GBIF,2.4205062468161e-314,-77.57,-17.08,"B21-2, 355cm",,,,317.39,,100-500 km
GBIF,2.42050625966181e-314,-77.57,-17.08,"B21-2, 265cm",,,,317.39,,100-500 km
GBIF,2.42050626015587e-314,-77.57,-17.08,"B21-2, 845cm",,,,317.39,,100-500 km
GBIF,2.42050629029388e-314,-77.57,-17.08,"B21-2, 965cm",,,,317.39,,100-500 km
GBIF,2.42050685550498e-314,-77.57,-17.08,"B21-2, 645cm",,,,317.39,,100-500 km
GBIF,2.42050695827063e-314,-77.57,-17.08,"B21-2, 35cm",,,,317.39,,100-500 km
GBIF,2.42050696815194e-314,-77.57,-17.08,"B21-2, 715cm",,,,317.39,,100-500 km
GBIF,2.42050705807189e-314,-77.57,-17.08,"B21-2, 815cm",,,,317.39,,100-500 km
GBIF,2.42050716231974e-314,-77.57,-17.08,"B21-2, 725cm",,,,317.39,,100-500 km
GBIF,2.42050725026343e-314,-77.57,-17.08,"B21-2, 755cm",,,,317.39,,100-500 km
GBIF,2.4205078777268e-314,-77.57,-17.08,"B21-2, 135cm",,,,317.39,,100-500 km
GBIF,2.42050796814081e-314,-77.57,-17.08,"B21-2, 235cm",,,,317.39,,100-500 km
GBIF,2.42050801112452e-314,-77.57,-17.08,"B21-2, 625cm",,,,317.39,,100-500 km
GBIF,2.42050818009497e-314,-77.57,-17.08,"B21-2, 835cm",,,,317.39,,100-500 km
GBIF,2.42050818800002e-314,-77.57,-17.08,"B21-2, 15-16cm",,,,317.39,,100-500 km
GBIF,2.42050878236099e-314,-77.57,-17.08,"B21-2, 9-91cm",,,,317.39,,100-500 km
GBIF,2.42050881546339e-314,-77.57,-17.08,"B21-2, 875cm",,,,317.39,,100-500 km
GBIF,2.42050914698144e-314,-77.57,-17.08,"B21-2, 315cm",,,,317.39,,100-500 km
GBIF,2.42050979914809e-314,-77.57,-17.08,"B21-2, 195cm",,,,317.39,,100-500 km
GBIF,2.42050994094493e-314,-77.57,-17.08,"B21-2, 65cm",,,,317.39,,100-500 km
GBIF,2.42051005161564e-314,-77.57,-17.08,"B21-2, 535cm",,,,317.39,,100-500 km
GBIF,2.42051010201033e-314,-77.57,-17.08,"B21-2, 75cm",,,,317.39,,100-500 km
GBIF,2.42051016376854e-314,-77.57,-17.08,"B21-2, 525cm",,,,317.39,,100-500 km
GBIF,2.46778345368331e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778354557952e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778368787043e-314,-81.3,-4.583333,"",,,,1.35,,1-5 km
GBIF,2.46778371356184e-314,-81.3,-4.583333,"",,,,1.35,,1-5 km
GBIF,2.46778371800843e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778371899657e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778374468798e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778379162422e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778380595212e-314,-78.416667,-9.366667,"",,,,0.19,PER,< 1 km (borde)
GBIF,2.46778384152485e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.4677838479477e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778385585275e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778388401449e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778389093141e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778390624745e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778397294631e-314,-81.3,-4.583333,"",,,,1.35,,1-5 km
GBIF,2.46778405150275e-314,-78.416667,-9.366667,"",,,,0.19,PER,< 1 km (borde)
GBIF,2.4677840594078e-314,-81.3,-4.583333,"",,,,1.35,,1-5 km
GBIF,2.46778406187812e-314,-78.416667,-9.366667,"",,,,0.19,PER,< 1 km (borde)
GBIF,2.4677840752179e-314,-81.3,-4.583333,"",,,,1.35,,1-5 km
GBIF,2.46778409053393e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.467784091028e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.4677841068381e-314,-78.416667,-9.366667,"",,,,0.19,PER,< 1 km (borde)
GBIF,2.46778413005918e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778415525653e-314,-81.3,-4.583333,"",,,,1.35,,1-5 km
GBIF,2.46778416019719e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778417946575e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778420219277e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778424221208e-314,-81.3,-4.583333,"",,,,1.35,,1-5 km
GBIF,2.46778427827888e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778429902963e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.4677843627641e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778437808014e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778440871221e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778442205198e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778443094516e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778443934428e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778444230867e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778445120185e-314,-81.3,-4.583333,"",,,,1.35,,1-5 km
GBIF,2.46778456977761e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778457867079e-314,-78.416667,-9.366667,"",,,,0.19,PER,< 1 km (borde)
GBIF,2.46778461473758e-314,-81.3,-4.583333,"",,,,1.35,,1-5 km
GBIF,2.46778462906549e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778463252395e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778464783998e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778469428215e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778470465753e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.4677847194795e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.4677847209617e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778473281927e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778474566498e-314,-81.3,-4.583333,"",,,,1.35,,1-5 km
GBIF,2.46778475208783e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778476888606e-314,-78.416667,-9.366667,"",,,,0.19,PER,< 1 km (borde)
GBIF,2.46778477283859e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778483410273e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778485781788e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778488499149e-314,-78.416667,-9.366667,"",,,,0.19,PER,< 1 km (borde)
GBIF,2.46778490178972e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778492402268e-314,-78.416667,-9.366667,"",,,,0.19,PER,< 1 km (borde)
GBIF,2.46778494427937e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778498232242e-314,-81.3,-4.583333,"",,,,1.35,,1-5 km
GBIF,2.46778498528682e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778499516813e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778500554351e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778504358656e-314,-78.416667,-9.366667,"",,,,0.19,PER,< 1 km (borde)
GBIF,2.46778508706434e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778512263707e-314,-81.3,-4.583333,"",,,,1.35,,1-5 km
GBIF,2.46778512807179e-314,-81.3,-4.583333,"",,,,1.35,,1-5 km
GBIF,2.46778513301244e-314,-78.416667,-9.366667,"",,,,0.19,PER,< 1 km (borde)
GBIF,2.46778515129287e-314,-78.416667,-9.366667,"",,,,0.19,PER,< 1 km (borde)
GBIF,2.4677851710555e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778517994868e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778519526472e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778524269502e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778524615348e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778526443391e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778528518466e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46778530494729e-314,-81.101389,-4.961111,"",,,,0.99,,< 1 km (borde)
GBIF,2.46825286693562e-314,-76.416667,-13.633333,Peru Guano - Site 1,,,,1.57,,1-5 km
GBIF,2.46947168637053e-314,-81.324963,-4.228724,"",,,,9.33,,5-20 km
GBIF,2.46947170316876e-314,-81.358499,-4.660016,"",,,,3.34,,1-5 km
