celda,x,y,era,amb,uni,prosp_media
185155,-665749.276951281,567316.117906553,Cenozoico,Marino,Formación Talara Tablazo,0.932112038135529
185156,-663748.497265471,567316.117906553,Cenozoico,Marino,Formación Chira-Miembro Superior,0.962903022766113
185161,-653744.598836425,567316.117906553,Cenozoico,Marino,Formación Chira-Miembro Superior,0.940618741512299
185164,-647742.259778998,567316.117906553,Cenozoico,Marino,Formación Mirador - Miembro Superior,0.917333018779755
185171,-633736.801978333,567316.117906553,Cenozoico,Marino,Formación Chira-Miembro Superior,0.943216550350189
185172,-631736.022292524,567316.117906553,Cenozoico,Marino,Formación Chira-Miembro Superior,0.952656972408295
185841,-685757.073809373,565316.582451323,Cenozoico,Marino,Depósito marino,0.968243050575256
185842,-683756.294123564,565316.582451323,Cenozoico,Marino,Depósito marino,0.905187928676605
185846,-675753.175380327,565316.582451323,Cenozoico,Transicional,Formación Verdún,0.965405309200287
185847,-673752.395694518,565316.582451323,Cenozoico,Transicional,Formación Verdún,0.966654002666473
185848,-671751.616008708,565316.582451323,Cenozoico,Marino,Formación Tablazo Talara,0.946052515506744
185849,-669750.836322899,565316.582451323,Cenozoico,Continental,Depósito aluvial,0.896093130111694
185850,-667750.05663709,565316.582451323,Cenozoico,Continental,Depósito aluvial,0.901493561267853
185851,-665749.276951281,565316.582451323,Cenozoico,Marino,Formación Chira-Miembro Superior,0.963232982158661
185867,-633736.801978333,565316.582451323,Cenozoico,Marino,Formación Chira-Miembro Superior,0.950489568710327
185868,-631736.022292524,565316.582451323,Cenozoico,Continental,Formación Mirador-Miembro Inferior,0.948790812492371
186544,-671751.616008708,563317.046996093,Cenozoico,Marino,Formación Chira,0.9596235871315
186547,-665749.276951281,563317.046996093,Cenozoico,Marino,Formación Chira-Miembro Superior,0.971438813209534
186548,-663748.497265471,563317.046996093,Cenozoico,Marino,Formación Chira-Miembro Superior,0.960068881511688
187234,-683756.294123564,561317.511540863,Cenozoico,Marino,Depósito marino,0.968138492107391
187243,-665749.276951281,561317.511540863,Cenozoico,Marino,Formación Chira-Miembro Superior,0.964336693286896
187244,-663748.497265471,561317.511540863,Cenozoico,Marino,Formación Chira-Miembro Superior,0.95527685880661
187931,-681755.514437754,559317.976085633,Cenozoico,Marino,Depósito marino,0.951410067081451
187937,-669750.836322899,559317.976085633,Cenozoico,Marino,Formación Tablazo Talara,0.943668735027313
188633,-669750.836322899,557318.440630403,Cenozoico,Marino,Formación Tablazo Talara,0.950501871109009
189329,-669750.836322899,555318.905175172,Cenozoico,Marino,Formación Tablazo Talara,0.932877743244171
189330,-667750.05663709,555318.905175172,Cenozoico,Marino,Formación Tablazo Talara,0.937857270240784
189331,-665749.276951281,555318.905175172,Cenozoico,Marino,Formación Talara Tablazo,0.929688203334808
189335,-657746.158208044,555318.905175172,Cenozoico,Marino,Formación Talara Tablazo,0.926031363010406
189336,-655745.378522235,555318.905175172,Cenozoico,Marino,Formación Talara Tablazo,0.905433356761932
190024,-671751.616008708,553319.369719942,Cenozoico,Continental,Depósito eólico,0.905866754055023
190025,-669750.836322899,553319.369719942,Cenozoico,Marino,Formación Tablazo Talara,0.936087036132812
190026,-667750.05663709,553319.369719942,Cenozoico,Marino,Formación Tablazo Talara,0.9022536277771
190029,-661747.717579662,553319.369719942,Cenozoico,Marino,Formación Talara Tablazo,0.900356924533844
190720,-671751.616008708,551319.834264712,Cenozoico,Continental,Depósito eólico,0.888912642002106
190721,-669750.836322899,551319.834264712,Cenozoico,Marino,Formación Tablazo Talara,0.934209811687469
190723,-665749.276951281,551319.834264712,Cenozoico,Marino,Formación Tablazo Talara,0.908991265296936
191416,-671751.616008708,549320.298809482,Cenozoico,Continental,Depósito eólico,0.88982367515564
191417,-669750.836322899,549320.298809482,Cenozoico,Marino,Formación Tablazo Talara,0.927684688568115
192113,-669750.836322899,547320.763354252,Cenozoico,Marino,Formación Tablazo Talara,0.912931084632874
192163,-569711.852032438,547320.763354252,Cenozoico,Continental,Formación Yapatera,0.964475309848785
192808,-671751.616008708,545321.227899022,Cenozoico,Marino,Formación Chira,0.969848525524139
192810,-667750.05663709,545321.227899022,Cenozoico,Marino,Formación Tablazo Talara,0.917846775054932
192858,-571712.631718247,545321.227899022,Cenozoico,Continental,Formación Yapatera,0.955193734169006
192859,-569711.852032438,545321.227899022,Cenozoico,Continental,Formación Yapatera,0.969225656986237
193504,-671751.616008708,543321.692443792,Cenozoico,Marino,Formación Chira,0.971330189704895
193505,-669750.836322899,543321.692443792,Cenozoico,Marino,Formación Tablazo Talara,0.921135413646698
193512,-655745.378522235,543321.692443792,Cenozoico,Marino,Formación Tablazo Talara,0.914082837104797
193554,-571712.631718247,543321.692443792,Cenozoico,Continental,Formación Yapatera,0.975631463527679
194200,-671751.616008708,541322.156988561,Cenozoico,Marino,Formación Tablazo Talara,0.956063342094421
194895,-673752.395694518,539322.621533331,Cenozoico,Marino,Formación Tablazo Talara,0.944911706447601
194899,-665749.276951281,539322.621533331,Cenozoico,Marino,Formación Tablazo Talara,0.90036758184433
195587,-681755.514437754,537323.086078101,Cenozoico,Marino,Formación Tablazo Talara,0.940208101272583
195588,-679754.734751945,537323.086078101,Cenozoico,Marino,Formación Tablazo Talara,0.944911706447601
195589,-677753.955066136,537323.086078101,Cenozoico,Marino,Formación Tablazo Talara,0.950150907039642
195590,-675753.175380327,537323.086078101,Cenozoico,Marino,Formación Tablazo Talara,0.953466463088989
195591,-673752.395694518,537323.086078101,Cenozoico,Marino,Formación Tablazo Talara,0.913411426544189
195596,-663748.497265471,537323.086078101,Cenozoico,Marino,Formación Tablazo Talara,0.917735874652863
195609,-637738.361349951,537323.086078101,Cenozoico,Continental,Depósito eólico,0.913456225395203
196283,-681755.514437754,535323.550622871,Cenozoico,Marino,Formación Tablazo Talara,0.925901532173157
196286,-675753.175380327,535323.550622871,Cenozoico,Marino,Formación Tablazo Talara,0.929284751415253
196287,-673752.395694518,535323.550622871,Cenozoico,Marino,Formación Tablazo Talara,0.922955572605133
196290,-667750.05663709,535323.550622871,Cenozoico,Marino,Formación Tablazo Talara,0.924391531944275
196291,-665749.276951281,535323.550622871,Cenozoico,Marino,Formación Tablazo Talara,0.903276777267456
196295,-657746.158208044,535323.550622871,Cenozoico,Marino,Formación Tablazo Talara,0.921284115314484
196306,-635737.581664142,535323.550622871,Cenozoico,Continental,Formación Miramar,0.939965879917145
196981,-677753.955066136,533324.015167641,Cenozoico,Marino,Formación Tablazo Talara,0.911598551273346
196985,-669750.836322899,533324.015167641,Cenozoico,Marino,Formación Tablazo Talara,0.918615126609802
196986,-667750.05663709,533324.015167641,Cenozoico,Marino,Formación Tablazo Talara,0.927162265777588
196987,-665749.276951281,533324.015167641,Cenozoico,Marino,Formación Tablazo Talara,0.915508258342743
196988,-663748.497265471,533324.015167641,Cenozoico,Marino,Formación Tablazo Talara,0.912750792503357
196991,-657746.158208044,533324.015167641,Cenozoico,Marino,Formación Tablazo Talara,0.933209979534149
197001,-637738.361349951,533324.015167641,Cenozoico,Continental,Depósito eólico,0.915540516376495
197002,-635737.581664142,533324.015167641,Cenozoico,Continental,Depósito eólico,0.894907784461975
197674,-683756.294123564,531324.479712411,Cenozoico,Continental,Depósito eólico,0.908237040042877
197683,-665749.276951281,531324.479712411,Cenozoico,Marino,Formación Tablazo Talara,0.921135413646698
197697,-637738.361349951,531324.479712411,Cenozoico,Continental,Formación Miramar,0.943634331226349
197698,-635737.581664142,531324.479712411,Cenozoico,Continental,Depósito eólico,0.906161081790924
198370,-683756.294123564,529324.94425718,Cenozoico,Marino,Formación Tablazo Talara,0.958580648899078
198377,-669750.836322899,529324.94425718,Cenozoico,Marino,Formación Tablazo Talara,0.907998585700989
198390,-643740.700407379,529324.94425718,Cenozoico,Continental,Depósito eólico,0.907107901573181
198392,-639739.141035761,529324.94425718,Cenozoico,Continental,Depósito eólico,0.896678555011749
198393,-637738.361349951,529324.94425718,Cenozoico,Continental,Formación Miramar,0.930753374099731
198394,-635737.581664142,529324.94425718,Cenozoico,Continental,Depósito eólico,0.904407739639282
199072,-671751.616008708,527325.40880195,Cenozoico,Marino,Formación Tablazo Talara,0.906178784370422
199090,-635737.581664142,527325.40880195,Cenozoico,Continental,Depósito eólico,0.914912414550781
199761,-685757.073809373,525325.87334672,Sin dato,Sin dato,"Gneis, esquisto",0.959857106208801
199785,-637738.361349951,525325.87334672,Cenozoico,Continental,Depósito eólico,0.896665346622467
199786,-635737.581664142,525325.87334672,Cenozoico,Continental,Formación Miramar,0.906855916976929
200481,-637738.361349951,523326.33789149,Cenozoico,Continental,Formación Miramar,0.929059517383575
200482,-635737.581664142,523326.33789149,Cenozoico,Continental,Formación Miramar,0.925938904285431
201154,-683756.294123564,521326.80243626,Cenozoico,Marino,Formación Tablazo Talara,0.95765665769577
201851,-681755.514437754,519327.26698103,Cenozoico,Marino,Formación Tablazo Talara,0.958580648899078
201852,-679754.734751945,519327.26698103,Cenozoico,Marino,Formación Tablazo Talara,0.935795450210571
201853,-677753.955066136,519327.26698103,Cenozoico,Marino,Formación Tablazo Talara,0.924457287788391
201871,-641739.92072157,519327.26698103,Cenozoico,Continental,Depósito eólico,0.894224655628204
202548,-679754.734751945,517327.7315258,Cenozoico,Marino,Formación Tablazo Talara,0.958580648899078
202549,-677753.955066136,517327.7315258,Cenozoico,Marino,Formación Tablazo Talara,0.954139602184296
202550,-675753.175380327,517327.7315258,Cenozoico,Marino,Formación Tablazo Talara,0.937385702133179
202551,-673752.395694518,517327.7315258,Cenozoico,Marino,Formación Tablazo Talara,0.922672927379608
202552,-671751.616008708,517327.7315258,Cenozoico,Marino,Formación Tablazo Talara,0.922943818569183
202553,-669750.836322899,517327.7315258,Cenozoico,Marino,Formación Tablazo Talara,0.932075798511505
203245,-677753.955066136,515328.196070569,Cenozoico,Marino,Formación Tablazo Talara,0.962074065208435
203246,-675753.175380327,515328.196070569,Cenozoico,Marino,Formación Tablazo Talara,0.945272207260132
203247,-673752.395694518,515328.196070569,Mesozoico,Continental,Formación Tortuga,0.95630943775177
203248,-671751.616008708,515328.196070569,Cenozoico,Marino,Formación Tablazo Talara,0.920812356472015
203249,-669750.836322899,515328.196070569,Cenozoico,Marino,Formación Tablazo Talara,0.920898771286011
203250,-667750.05663709,515328.196070569,Cenozoico,Marino,Formación Tablazo Talara,0.924450206756592
203251,-665749.276951281,515328.196070569,Cenozoico,Marino,Formación Tablazo Talara,0.919952774047852
203252,-663748.497265471,515328.196070569,Cenozoico,Marino,Formación Tablazo Talara,0.936048376560211
203256,-655745.378522235,515328.196070569,Cenozoico,Continental,Depósito eólico,0.897541606426239
203941,-677753.955066136,513328.660615339,Sin dato,Sin dato,Océano,0.935176503658295
203943,-673752.395694518,513328.660615339,Cenozoico,Marino,Formación Tablazo Talara,0.958580648899078
203944,-671751.616008708,513328.660615339,Cenozoico,Marino,Formación Tablazo Talara,0.944521582126617
203945,-669750.836322899,513328.660615339,Cenozoico,Marino,Formación Tablazo Talara,0.91762775182724
203946,-667750.05663709,513328.660615339,Cenozoico,Marino,Formación Tablazo Talara,0.888988780975342
203947,-665749.276951281,513328.660615339,Cenozoico,Marino,Formación Tablazo Talara,0.891479969024658
203948,-663748.497265471,513328.660615339,Cenozoico,Marino,Formación Tablazo Talara,0.935442209243774
204640,-671751.616008708,511329.125160109,Cenozoico,Marino,Depósito marino,0.951563227176666
204641,-669750.836322899,511329.125160109,Cenozoico,Marino,Formación Tablazo Talara,0.949361765384674
204642,-667750.05663709,511329.125160109,Cenozoico,Marino,Formación Tablazo Talara,0.934219300746918
204643,-665749.276951281,511329.125160109,Cenozoico,Marino,Formación Tablazo Talara,0.905121886730194
204645,-661747.717579662,511329.125160109,Cenozoico,Marino,Formación Tablazo Talara,0.905770099163055
205338,-667750.05663709,509329.589704879,Cenozoico,Marino,Formación Tablazo Talara,0.940951943397522
205339,-665749.276951281,509329.589704879,Cenozoico,Marino,Formación Tablazo Talara,0.932819712162018
206035,-665749.276951281,507330.054249649,Cenozoico,Marino,Formación Tablazo Talara,0.926278233528137
206036,-663748.497265471,507330.054249649,Cenozoico,Marino,Formación Tablazo Talara,0.91653904914856
206037,-661747.717579662,507330.054249649,Cenozoico,Marino,Formación Tablazo Talara,0.920593023300171
206043,-649743.039464807,507330.054249649,Cenozoico,Marino,Formación Tablazo Talara,0.920313584804535
206732,-663748.497265471,505330.518794419,Cenozoico,Continental,Depósito aluvial,0.903006935119629
206733,-661747.717579662,505330.518794419,Cenozoico,Marino,Formación Chira,0.949804925918579
206734,-659746.937893853,505330.518794419,Cenozoico,Marino,Formación Chira,0.963268482685089
206740,-647742.259778998,505330.518794419,Cenozoico,Marino,Formación Tablazo Talara,0.927976143360138
206741,-645741.480093188,505330.518794419,Cenozoico,Continental,Depósito eólico,0.899088370800018
206742,-643740.700407379,505330.518794419,Cenozoico,Marino,Formación Tablazo Talara,0.935982716083527
206743,-641739.92072157,505330.518794419,Cenozoico,Marino,Formación Tablazo Talara,0.909517407417297
206744,-639739.141035761,505330.518794419,Cenozoico,Marino,Formación Tablazo Talara,0.900309944152832
207429,-661747.717579662,503330.983339189,Cenozoico,Continental,Depósito eólico,0.911047387123108
207436,-647742.259778998,503330.983339189,Cenozoico,Marino,Formación Tablazo Talara,0.920178723335266
207438,-643740.700407379,503330.983339189,Cenozoico,Marino,Formación Tablazo Talara,0.919588816165924
207440,-639739.141035761,503330.983339189,Cenozoico,Marino,Formación Tablazo Talara,0.913297998905182
208126,-659746.937893853,501331.447883958,Cenozoico,Continental,Depósito eólico,0.910527157783508
208129,-653744.598836425,501331.447883958,Cenozoico,Marino,Formación Tablazo Talara,0.920711421966553
208133,-645741.480093188,501331.447883958,Cenozoico,Marino,Formación Tablazo Talara,0.925140309333801
208135,-641739.92072157,501331.447883958,Cenozoico,Marino,Formación Tablazo Talara,0.898862159252167
208823,-657746.158208044,499331.912428728,Cenozoico,Continental,Depósito eólico,0.911095881462097
209522,-651743.819150616,497332.376973498,Cenozoico,Marino,Formación Tablazo Talara,0.930659246444702
209525,-645741.480093188,497332.376973498,Cenozoico,Marino,Formación Tablazo Talara,0.913039803504944
210216,-655745.378522235,495332.841518268,Cenozoico,Continental,Depósito eólico,0.918782460689545
210218,-651743.819150616,495332.841518268,Cenozoico,Marino,Formación Tablazo Talara,0.920147442817688
210219,-649743.039464807,495332.841518268,Cenozoico,Marino,Formación Tablazo Talara,0.915859091281891
210916,-647742.259778998,493333.306063038,Cenozoico,Marino,Formación Tablazo Talara,0.915697884559631
210917,-645741.480093188,493333.306063038,Cenozoico,Marino,Formación Tablazo Talara,0.895824491977692
211613,-645741.480093188,491333.770607808,Cenozoico,Marino,Formación Tablazo Talara,0.929508018493652
215091,-649743.039464807,481336.093331657,Cenozoico,Continental,Depósito eólico,0.910059309005737
215803,-617730.564491859,479336.557876427,Cenozoico,Marino,Formación Zapallal - Miembro Superior,0.902756571769714
216484,-647742.259778998,477337.022421197,Cenozoico,Continental,Depósito eólico,0.910059309005737
216609,-397644.799052845,477337.022421197,Cenozoico,Continental,Formación Cajaruro,0.959511590003967
216610,-395644.019367035,477337.022421197,Cenozoico,Continental,Formación Chota - Miembro Superior,0.968960535526276
217180,-647742.259778998,475337.486965966,Cenozoico,Continental,Depósito eólico,0.90895471572876
217195,-617730.564491859,475337.486965966,Cenozoico,Marino,Formación Zapallal - Miembro Superior,0.905657529830933
217876,-647742.259778998,473337.951510736,Cenozoico,Continental,Depósito eólico,0.90895471572876
218572,-647742.259778998,471338.416055506,Cenozoico,Continental,Depósito eólico,0.90895471572876
218698,-395644.019367035,471338.416055506,Cenozoico,Continental,Formación Chota - Miembro Superior,0.949463319778442
218699,-393643.239681226,471338.416055506,Cenozoico,Continental,Formación Chota - Miembro Superior,0.953215396404266
218702,-387640.900623799,471338.416055506,Cenozoico,Marino,Formación Chota - Miembro Superior,0.970928752422333
219268,-647742.259778998,469338.880600276,Cenozoico,Continental,Depósito eólico,0.910059309005737
219397,-389641.680309608,469338.880600276,Cenozoico,Continental,Formación Chota - Miembro Superior,0.958428120613098
219402,-379637.781880562,469338.880600276,Cenozoico,Continental,Formación Chota - Miembro Superior,0.969593691825867
220099,-377637.002194752,467339.345145046,Cenozoico,Continental,Formación Chota - Miembro Superior,0.96594523191452
223431,-673752.395694518,457341.667868895,Cenozoico,Continental,Depósito fluvial,0.93146196603775
223433,-669750.836322899,457341.667868895,Cenozoico,Continental,Depósito fluvial,0.922410368919373
223442,-651743.819150616,457341.667868895,Cenozoico,Marino,Formación Tablazo Lobitos,0.90357757806778
224131,-665749.276951281,455342.132413665,Cenozoico,Marino,Formación Tablazo Lobitos,0.909713053703308
224132,-663748.497265471,455342.132413665,Cenozoico,Transicional,Formación Montera,0.988933145999908
224821,-677753.955066136,453342.596958435,Cenozoico,Continental,Depósito eólico,0.920336663722992
224822,-675753.175380327,453342.596958435,Cenozoico,Continental,Depósito fluvial,0.922290968894958
224830,-659746.937893853,453342.596958435,Cenozoico,Continental,Depósito aluvial,0.903006935119629
224831,-657746.158208044,453342.596958435,Cenozoico,Marino,Formación Tablazo Lobitos,0.90357757806778
225517,-677753.955066136,451343.061503205,Cenozoico,Continental,Depósito fluvial,0.916847085952759
225518,-675753.175380327,451343.061503205,Cenozoico,Continental,Depósito eólico,0.919544410705566
225534,-643740.700407379,451343.061503205,Cenozoico,Marino,Formación Zapallal - Miembro Superior,0.898617339134216
226213,-677753.955066136,449343.526047975,Cenozoico,Continental,Depósito fluvial,0.923822355270386
226221,-661747.717579662,449343.526047975,Cenozoico,Continental,Depósito aluvial,0.889778745174408
226230,-643740.700407379,449343.526047975,Cenozoico,Marino,Formación Tablazo Talara,0.933099448680878
226231,-641739.92072157,449343.526047975,Cenozoico,Marino,Formación Tablazo Talara,0.936843371391296
226232,-639739.141035761,449343.526047975,Cenozoico,Marino,Formación Tablazo Talara,0.910859751701355
226917,-661747.717579662,447343.990592744,Cenozoico,Transicional,Formación Montera,0.984832048416138
226918,-659746.937893853,447343.990592744,Cenozoico,Continental,Depósito fluvial,0.90500580072403
226924,-647742.259778998,447343.990592744,Cenozoico,Continental,Formación Miramar,0.938943088054657
226925,-645741.480093188,447343.990592744,Cenozoico,Marino,Formación Tablazo Talara,0.894525063037872
226926,-643740.700407379,447343.990592744,Cenozoico,Marino,Formación Tablazo Talara,0.917687928676605
226929,-637738.361349951,447343.990592744,Cenozoico,Marino,Formación Tablazo Talara,0.8998943567276
226931,-633736.801978333,447343.990592744,Cenozoico,Marino,Formación Tablazo Talara,0.917676782608032
227613,-661747.717579662,445344.455137514,Cenozoico,Continental,Depósito fluvial,0.899901115894318
227619,-649743.039464807,445344.455137514,Cenozoico,Marino,Formación Hornillos,0.973761677742004
227620,-647742.259778998,445344.455137514,Cenozoico,Marino,Formación Tablazo Talara,0.920453917980194
227628,-631736.022292524,445344.455137514,Cenozoico,Marino,Formación Tablazo Talara,0.931384384632111
228300,-679754.734751945,443344.919682284,Cenozoico,Continental,Depósito eólico,0.904726707935333
228313,-653744.598836425,443344.919682284,Cenozoico,Continental,Formación Miramar,0.918492901325226
228319,-641739.92072157,443344.919682284,Cenozoico,Marino,Formación Tablazo Talara,0.898666381835938
229706,-651743.819150616,439345.848771824,Cenozoico,Marino,Formación Tablazo Talara,0.917035520076752
229707,-649743.039464807,439345.848771824,Cenozoico,Marino,Formación Tablazo Talara,0.908016383647919
229708,-647742.259778998,439345.848771824,Cenozoico,Marino,Formación Tablazo Talara,0.920453917980194
229709,-645741.480093188,439345.848771824,Cenozoico,Marino,Formación Tablazo Talara,0.936087036132812
230388,-679754.734751945,437346.313316594,Cenozoico,Continental,Depósito fluvial,0.924428272247314
230405,-645741.480093188,437346.313316594,Cenozoico,Marino,Formación Tablazo Talara,0.923799347877502
230410,-635737.581664142,437346.313316594,Cenozoico,Marino,Formación Tablazo Talara,0.92676112651825
231095,-657746.158208044,435346.777861363,Cenozoico,Marino,Formación Chira,0.951464986801147
231097,-653744.598836425,435346.777861363,Cenozoico,Continental,Depósito eólico,0.889572179317474
231101,-645741.480093188,435346.777861363,Cenozoico,Marino,Formación Tablazo Talara,0.940643441677094
231102,-643740.700407379,435346.777861363,Cenozoico,Marino,Formación Zapallal - Miembro Superior,0.893918907642365
231103,-641739.92072157,435346.777861363,Cenozoico,Marino,Formación Zapallal - Miembro Superior,0.903629040718079
231112,-623732.903549287,435346.777861363,Cenozoico,Marino,Formación Tablazo Talara,0.932681012153625
231781,-677753.955066136,433347.242406133,Cenozoico,Continental,Depósito fluvial,0.935390388965607
231806,-627734.462920905,433347.242406133,Cenozoico,Marino,Formación Tablazo Talara,0.901456904411316
232488,-655745.378522235,431347.706950903,Cenozoico,Continental,Depósito eólico,0.907817625999451
232489,-653744.598836425,431347.706950903,Cenozoico,Continental,Depósito eólico,0.899840259552002
233174,-675753.175380327,429348.171495673,Cenozoico,Continental,Depósito eólico,0.90100793838501
233184,-655745.378522235,429348.171495673,Cenozoico,Continental,Depósito eólico,0.894642305374146
233185,-653744.598836425,429348.171495673,Cenozoico,Marino,Formación Tablazo Talara,0.94347950220108
233186,-651743.819150616,429348.171495673,Cenozoico,Marino,Formación Hornillos,0.969998240470886
233872,-671751.616008708,427348.636040443,Cenozoico,Continental,Depósito eólico,0.916552472114563
233879,-657746.158208044,427348.636040443,Cenozoico,Continental,Depósito eólico,0.90318740606308
233880,-655745.378522235,427348.636040443,Cenozoico,Marino,Formación Tablazo Talara,0.93916323184967
233883,-649743.039464807,427348.636040443,Cenozoico,Marino,Formación Zapallal - Miembro Inferior,0.978179359436035
234573,-661747.717579662,425349.100585213,Cenozoico,Continental,Depósito eólico,0.910127198696136
234574,-659746.937893853,425349.100585213,Cenozoico,Continental,Depósito eólico,0.90937705039978
234575,-657746.158208044,425349.100585213,Cenozoico,Marino,Formación Tablazo Talara,0.941470944881439
234576,-655745.378522235,425349.100585213,Cenozoico,Marino,Formación Tablazo Talara,0.937544465065002
234577,-653744.598836425,425349.100585213,Cenozoico,Marino,Formación Tablazo Talara,0.926387083530426
234578,-651743.819150616,425349.100585213,Cenozoico,Marino,Formación Tablazo Talara,0.909114849567413
234579,-649743.039464807,425349.100585213,Cenozoico,Marino,Formación Zapallal - Miembro Superior,0.902796876430511
234587,-633736.801978333,425349.100585213,Cenozoico,Marino,Formación Tablazo Talara,0.90960510969162
235267,-665749.276951281,423349.565129983,Cenozoico,Continental,Depósito eólico,0.915528559684753
235272,-655745.378522235,423349.565129983,Cenozoico,Continental,Formación Miramar,0.93509920835495
235273,-653744.598836425,423349.565129983,Cenozoico,Continental,Formación Miramar,0.922858190536499
235274,-651743.819150616,423349.565129983,Cenozoico,Continental,Formación Miramar,0.928324663639069
235275,-649743.039464807,423349.565129983,Cenozoico,Marino,Formación Tablazo Talara,0.941958391666412
235276,-647742.259778998,423349.565129983,Cenozoico,Marino,Formación Tablazo Talara,0.94819061756134
235279,-641739.92072157,423349.565129983,Cenozoico,Continental,Formación Miramar,0.944417357444763
235285,-629735.242606715,423349.565129983,Cenozoico,Marino,Formación Tablazo Talara,0.906012940406799
235291,-617730.564491859,423349.565129983,Cenozoico,Marino,Formación Tablazo Talara,0.898324191570282
235292,-615729.78480605,423349.565129983,Cenozoico,Marino,Formación Tablazo Talara,0.934322321414948
235293,-613729.005120241,423349.565129983,Cenozoico,Marino,Formación Tablazo Talara,0.923394334316254
235972,-647742.259778998,421350.029674752,Cenozoico,Marino,Formación Tablazo Talara,0.930595374107361
235973,-645741.480093188,421350.029674752,Cenozoico,Marino,Formación Tablazo Talara,0.911373066902161
235975,-641739.92072157,421350.029674752,Cenozoico,Marino,Formación Tablazo Talara,0.925629794597626
236662,-659746.937893853,419350.494219522,Cenozoico,Marino,Depósito marino,0.957233691215515
236670,-643740.700407379,419350.494219522,Cenozoico,Marino,Formación Tablazo Talara,0.918263757228851
236671,-641739.92072157,419350.494219522,Cenozoico,Marino,Formación Tablazo Talara,0.918731939792633
236675,-633736.801978333,419350.494219522,Cenozoico,Marino,Formación Tablazo Talara,0.893014788627625
237360,-655745.378522235,417350.958764292,Cenozoico,Continental,Depósito eólico,0.911095881462097
237370,-635737.581664142,417350.958764292,Cenozoico,Continental,Formación Miramar,0.924872756004333
237371,-633736.801978333,417350.958764292,Cenozoico,Continental,Formación Miramar,0.91847630739212
237372,-631736.022292524,417350.958764292,Cenozoico,Marino,Formación Tablazo Talara,0.899407994747162
238755,-649743.039464807,413351.887853832,Cenozoico,Continental,Depósito eólico,0.918782460689545
239452,-647742.259778998,411352.352398602,Cenozoico,Marino,Depósito marino,0.972529351711273
240149,-645741.480093188,409352.816943372,Cenozoico,Marino,Depósito marino,0.957233691215515
240150,-643740.700407379,409352.816943372,Cenozoico,Continental,Depósito eólico,0.918782460689545
240846,-643740.700407379,407353.281488141,Cenozoico,Marino,Depósito marino,0.957233691215515
242241,-637738.361349951,403354.210577681,Cenozoico,Marino,Depósito marino,0.972529351711273
243638,-627734.462920905,399355.139667221,Cenozoico,Continental,Depósito eólico,0.918782460689545
244336,-623732.903549287,397355.604211991,Cenozoico,Continental,Depósito eólico,0.918782460689545
245034,-619731.344177668,395356.06875676,Cenozoico,Continental,Depósito eólico,0.918782460689545
246430,-611728.225434432,391356.9978463,Cenozoico,Marino,Depósito marino,0.957233691215515
246431,-609727.445748622,391356.9978463,Cenozoico,Marino,Depósito marino,0.972529351711273
247129,-605725.886377004,389357.46239107,Cenozoico,Sin dato,Depósito marino,0.955789291858673
249222,-595721.987947958,383358.85602538,Cenozoico,Marino,Depósito marino,0.951563227176666
249920,-591720.428576339,381359.320570149,Cenozoico,Marino,Depósito marino,0.950174462795258
249921,-589719.64889053,381359.320570149,Cenozoico,Marino,Depósito marino,0.968138492107391
250618,-587718.869204721,379359.785114919,Cenozoico,Marino,Depósito marino,0.957233691215515
250619,-585718.089518912,379359.785114919,Cenozoico,Marino,Depósito marino,0.972529351711273
251316,-583717.309833102,377360.249659689,Cenozoico,Marino,Depósito marino,0.952388536930084
251317,-581716.530147293,377360.249659689,Cenozoico,Marino,Depósito marino,0.972529351711273
251347,-521693.139573017,377360.249659689,Cenozoico,Continental,Depósito fluvial,0.915401029586792
252014,-579715.750461484,375360.714204459,Cenozoico,Marino,Depósito marino,0.957233691215515
252712,-575714.191089866,373361.178749229,Cenozoico,Marino,Depósito marino,0.957233691215515
252713,-573713.411404056,373361.178749229,Cenozoico,Marino,Depósito marino,0.972529351711273
253410,-571712.631718247,371361.643293999,Cenozoico,Marino,Depósito marino,0.968138492107391
253435,-521693.139573017,371361.643293999,Cenozoico,Continental,Depósito eólico,0.907889091968536
253437,-517691.580201398,371361.643293999,Cenozoico,Continental,Depósito aluvial,0.882980155944824
254107,-569711.852032438,369362.107838769,Cenozoico,Marino,Depósito marino,0.957233691215515
254108,-567711.072346629,369362.107838769,Cenozoico,Marino,Depósito marino,0.972529351711273
254805,-565710.292660819,367362.572383538,Cenozoico,Marino,Depósito marino,0.972529351711273
254806,-563709.51297501,367362.572383538,Cenozoico,Marino,Depósito marino,0.972529351711273
254827,-521693.139573017,367362.572383538,Cenozoico,Continental,Depósito eólico,0.900175452232361
255503,-561708.733289201,365363.036928308,Cenozoico,Marino,Depósito marino,0.972529351711273
256200,-559707.953603392,363363.501473078,Cenozoico,Marino,Depósito marino,0.972529351711273
256897,-557707.173917583,361363.966017848,Cenozoico,Marino,Depósito marino,0.957233691215515
256898,-555706.394231773,361363.966017848,Cenozoico,Continental,Depósito eólico,0.918782460689545
258292,-551704.834860155,357364.895107388,Cenozoico,Continental,Depósito eólico,0.903245139122009
262471,-545702.495802727,345367.682376007,Cenozoico,Continental,Depósito eólico,0.918696117401123
262482,-523693.919258826,345367.682376007,Cenozoico,Continental,Depósito eólico,0.91130268573761
